# IP RP SP set_id D HHub_Ratio HHub HTrans PileDepth WaterDepth WaveHeight WavePeriod WindSpeed monopile_mass tower_mass total_mass
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.0491933384 9.872983346 5.9016133232 688742.0493759847 788274.2989210169 1477016.3482970016
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.0491933384 9.872983346 9.0 585890.8054209694 785880.6679908258 1371771.4734117952
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.0491933384 9.872983346 12.0983866768 687512.835586336 784211.2469915466 1471724.0825778826
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 15.9404406313 15.9404406313 3.5 6.0 9.0 512392.17378014233 745074.9731171543 1257467.1468972967
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.0491933384 10.802456344 9.0 576612.8482928807 829208.4625873726 1405821.3108802533
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.2769184656 6.0 9.0 643959.9116535634 840496.7543396554 1484456.6659932188
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.4209825376000005 2.127016654 9.0 641219.0119410208 772521.1774953781 1413740.189436399
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.4209825376000005 6.0 5.9016133232 582986.631218938 787618.3877489999 1370605.018967938
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.4209825376000005 6.0 9.0 576025.969784363 803171.2004909975 1379197.1702753606
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.4209825376000005 6.0 12.0983866768 563770.9042374727 809309.0685019537 1373079.9727394264
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.4209825376000005 9.872983346 9.0 549249.6162656897 861570.7098452577 1410820.3261109474
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 20.5 20.5 5.4876639264 6.0 9.0 560729.3130238284 828573.4212711917 1389302.73429502
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 22.845560207200002 22.845560207200002 3.5 6.0 9.0 635613.7750312389 799975.525102643 1435589.3001338819
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 25.0595593687 25.0595593687 1.9508066616 6.0 9.0 678183.5721681435 816085.8533525879 1494269.4255207314
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 1.5790174626 6.0 9.0 570734.3028272672 819174.9733769828 1389909.27620425
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 25.0595593687 25.0595593687 3.5 2.127016654 9.0 715989.672462193 799523.7386565605 1515513.4111187535
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 25.0595593687 25.0595593687 3.5 6.0 5.9016133232 709502.5987779688 796918.1748799464 1506420.7736579152
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 25.0595593687 25.0595593687 3.5 6.0 9.0 694625.0855666101 802974.5631429509 1497599.648709561
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 25.0595593687 25.0595593687 3.5 6.0 12.0983866768 720317.7697655816 784969.9180137374 1505287.687779319
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 25.0595593687 25.0595593687 3.5 9.872983346 9.0 689067.9709532682 806474.2721411001 1495542.2430943684
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 25.0595593687 25.0595593687 5.0491933384 6.0 9.0 714482.5338657149 905228.3673917458 1619710.9012574607
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 27.0215809414 27.0215809414 3.5 6.0 9.0 715282.0107270854 839528.3724663467 1554810.3831934321
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 1.5790174626 6.0 9.0 800152.4426879553 811322.4837918348 1611474.9264797901
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 1.9508066616 2.127016654 9.0 773469.7254696143 827475.3505779271 1600945.0760475413
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 1.9508066616 6.0 5.9016133232 794460.6673578899 811978.0923976479 1606438.7597555378
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 1.9508066616 2.127016654 9.0 613038.5895828517 766555.5885992924 1379594.1781821442
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 1.9508066616 6.0 9.0 768721.0131873975 828873.8783070154 1597594.891494413
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 1.9508066616 6.0 12.0983866768 769128.7622726049 828528.5360650179 1597657.2983376228
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 1.9508066616 9.872983346 9.0 766214.7355247859 836008.0048512167 1602222.7403760026
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 2.6315125012 6.0 9.0 766337.1853204379 831848.9347399299 1598186.1200603677
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 1.1975436565 9.0 800070.569295038 864030.079445143 1664100.648740181
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 2.127016654 5.9016133232 789817.6807847136 824147.508443287 1613965.1892280006
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 2.127016654 9.0 806252.6570957312 813923.3364954344 1620175.9935911656
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 2.127016654 12.0983866768 823301.9374899155 804616.6448762644 1627918.58236618
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 3.828781253 9.0 751523.5268687656 850413.403056522 1601936.9299252876
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 6.0 5.1580349252 808378.562287301 795788.4628609694 1604167.0251482704
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 1.9508066616 6.0 5.9016133232 578385.2770718037 793563.0808196951 1371948.3578914988
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 6.0 5.9016133232 768146.3616471835 840866.171985752 1609012.5336329355
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 6.0 7.2630250024 752849.6527932449 848094.9058863949 1600944.5586796398
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 6.0 9.0 762393.1017182248 837742.9210185215 1600136.0227367464
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 6.0 10.7369749976 752488.9344167499 848039.7713419023 1600528.7057586522
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 6.0 12.0983866768 760113.2442744018 848541.06572069 1608654.3099950918
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 6.0 12.841965075200001 760337.2003406585 841422.3609739641 1601759.5613146226
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 8.171218747000001 9.0 846791.9345547549 1008506.6169984931 1855298.551553248
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 9.872983346 5.9016133232 811340.0082244116 834399.2511562551 1645739.2593806668
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 9.872983346 9.0 767762.865460988 833157.3144973415 1600920.1799583295
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 9.872983346 12.0983866768 900906.8019581271 778082.6902994685 1678989.4922575955
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 1.9508066616 6.0 9.0 577338.5600460664 789436.4139198499 1366774.9739659163
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 3.5 10.802456344 9.0 896697.779819451 750749.8447996785 1647447.6246191296
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 4.3684874988 6.0 9.0 765266.2704602102 837411.4072044113 1602677.6776646215
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 5.0491933384 2.127016654 9.0 830575.5906424058 829575.2355637528 1660150.8262061586
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 5.0491933384 6.0 9.0 783330.975380817 819975.7166278532 1603306.6920086702
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 5.0491933384 6.0 12.0983866768 754392.9628816658 848390.0934620922 1602783.056343758
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 28.6332650266 28.6332650266 5.4209825376000005 6.0 9.0 790141.9813068897 813545.5393792974 1603687.520686187
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 29.8288219444 29.8288219444 3.5 6.0 9.0 758160.3730000922 989481.8923876336 1747642.2653877258
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.5851583224 30.5851583224 1.9508066616 6.0 9.0 806113.4232047191 850805.0703878428 1656918.493592562
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 1.9508066616 6.0 12.0983866768 577397.4941472004 789307.8666692337 1366705.360816434
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.5851583224 30.5851583224 3.5 2.127016654 9.0 907268.7930310812 829231.3063674698 1736500.099398551
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.5851583224 30.5851583224 3.5 6.0 5.9016133232 824238.1036672785 834672.3663004583 1658910.4699677369
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.5851583224 30.5851583224 3.5 6.0 9.0 814755.150146938 843634.348413864 1658389.498560802
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.5851583224 30.5851583224 3.5 6.0 12.0983866768 823782.800949009 835549.8542961039 1659332.655245113
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.5851583224 30.5851583224 3.5 9.872983346 9.0 826917.9161771426 837940.9141097469 1664858.8302868896
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.5851583224 30.5851583224 5.0491933384 6.0 9.0 814003.78762957 853524.8690527416 1667528.6566823116
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.0 30.9352356136 30.9352356136 3.5 6.0 9.0 787423.6599690455 906925.2677457405 1694348.927714786
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 13.6701600592 20.5 20.5 3.5 6.0 9.0 578894.6887496107 789794.7760034141 1368689.4647530247
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 12.3667349734 12.3667349734 3.5 6.0 9.0 450781.6451939569 739660.8912388032 1190442.53643276
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 20.5 20.5 1.9508066616 6.0 9.0 624054.1172190865 760960.1586582055 1385014.275877292
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 1.9508066616 9.872983346 9.0 601385.8872101745 778525.6147068397 1379911.5019170141
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 20.5 20.5 3.5 2.127016654 9.0 593581.1864045635 786096.1110517078 1379677.2974562712
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 20.5 20.5 3.5 6.0 5.9016133232 587408.687856514 780644.402835363 1368053.090691877
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 20.5 20.5 3.5 6.0 9.0 617538.0758504474 765160.0316665978 1382698.1075170452
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 20.5 20.5 3.5 6.0 12.0983866768 591294.1096212023 776340.6285824568 1367634.7382036592
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 20.5 20.5 3.5 9.872983346 9.0 598084.3803440871 774287.6939640822 1372372.0743081693
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 20.5 20.5 5.0491933384 6.0 9.0 592000.9937936462 777546.4415814726 1369547.4353751189
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.3027312482 28.6332650266 28.6332650266 3.5 6.0 9.0 776349.5428121096 822852.6745111888 1599202.2173232983
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 14.8633088404 20.5 20.5 3.5 6.0 9.0 594701.5367187475 772712.6776673585 1367414.214386106
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 10.41484167865 10.41484167865 3.5 6.0 9.0 473784.4237490174 738599.094138346 1212383.5178873634
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 12.3667349734 12.3667349734 1.9508066616 6.0 9.0 461297.2235387306 707649.138254981 1168946.3617937115
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 2.6315125012 6.0 9.0 602917.6591983988 777301.2188122569 1380218.8780106558
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 12.3667349734 12.3667349734 3.5 2.127016654 9.0 610194.1991732602 1287465.0465043923 1897659.2456776525
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 12.3667349734 12.3667349734 3.5 6.0 5.9016133232 459902.0457913637 708881.814128039 1168783.8599194027
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 12.3667349734 12.3667349734 3.5 6.0 9.0 460061.00490994664 708698.2158990386 1168759.2208089852
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 12.3667349734 12.3667349734 3.5 6.0 12.0983866768 463766.22545776627 705654.081609309 1169420.3070670753
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 12.3667349734 12.3667349734 3.5 9.872983346 9.0 427568.33787476877 740715.1761581961 1168283.5140329648
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 12.3667349734 12.3667349734 5.0491933384 6.0 9.0 461087.07162829983 709400.1252069056 1170487.1968352054
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 15.9404406313 15.9404406313 3.5 6.0 9.0 538404.0260477973 718444.0630688696 1256848.089116667
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 1.5790174626 6.0 9.0 597561.114149314 767891.4564589901 1365452.570608304
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 1.9508066616 2.127016654 9.0 597257.3395249842 769437.477957491 1366694.8174824752
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 1.9508066616 6.0 5.9016133232 598926.8864273551 767019.9595131659 1365946.845940521
10.0 13.0 300.0 1.0 234.89085466486426 0.555926309695 130.58200601494258 13.0 20.5 20.5 3.5 2.127016654 9.0 647573.5500908705 743975.9160982993 1391549.4661891698
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 3.5 1.1975436565 9.0 620876.5311451638 787618.6821426768 1408495.2132878406
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 1.9508066616 6.0 9.0 618647.1025511618 753316.6013420254 1371963.7038931872
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 1.9508066616 6.0 12.0983866768 594658.197246673 771084.4903548583 1365742.6876015314
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 1.9508066616 9.872983346 9.0 587776.8139233596 779379.5433101025 1367156.3572334622
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 2.6315125012 6.0 9.0 598414.1098760867 767940.4998788042 1366354.609754891
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 1.1975436565 9.0 626264.524651208 783434.5501961871 1409699.074847395
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 2.127016654 5.9016133232 613097.8710339234 774212.1776512064 1387310.0486851297
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 2.127016654 9.0 613283.1021200545 761456.994710923 1374740.0968309776
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 2.127016654 12.0983866768 614745.1428095348 767716.6682875172 1382461.811097052
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 3.828781253 9.0 612956.4071398738 758431.9542962641 1371388.361436138
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 6.0 5.1580349252 600347.0866909906 773127.0017772698 1373474.0884682604
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 3.5 2.127016654 5.9016133232 597707.0913046061 782561.8414997021 1380268.9328043081
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 6.0 5.9016133232 663174.8663297046 721617.6753299248 1384792.5416596294
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 6.0 7.2630250024 597883.2838746454 769387.6357671386 1367270.919641784
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 6.0 9.0 623109.8825023887 750442.4702605696 1373552.3527629583
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 6.0 10.7369749976 598085.7621170259 769135.2176392563 1367220.9797562822
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 6.0 12.0983866768 601144.0911028147 766222.1630921505 1367366.2541949651
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 6.0 12.841965075200001 597799.8898955145 769429.3983950283 1367229.2882905428
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 8.171218747000001 9.0 598679.6242889715 769356.1216032926 1368035.7458922642
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 9.872983346 5.9016133232 599160.2424926269 769419.2633275916 1368579.5058202185
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 9.872983346 9.0 599023.9916534786 769469.6586655452 1368493.6503190238
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 9.872983346 12.0983866768 615817.5236876489 788690.6544069046 1404508.1780945535
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 3.5 2.127016654 9.0 590854.6093528217 783880.3424845203 1374734.951837342
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 3.5 10.802456344 9.0 646730.6488530991 733005.181004108 1379735.8298572071
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 4.3684874988 6.0 9.0 589846.7902951909 779110.2917461582 1368957.082041349
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 5.0491933384 2.127016654 9.0 804691.7659174298 708158.7632541772 1512850.529171607
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 5.0491933384 6.0 5.9016133232 656474.7212445742 726563.4918233553 1383038.2130679295
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 5.0491933384 6.0 9.0 650695.9367209438 735754.5373787489 1386450.4740996927
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 5.0491933384 6.0 12.0983866768 655977.8157281944 727014.548624026 1382992.3643522204
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 5.0491933384 9.872983346 9.0 731443.1901911661 774148.4321177941 1505591.6223089602
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 20.5 20.5 5.4209825376000005 6.0 9.0 594826.2908525193 775622.2469270377 1370448.537779557
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 25.0595593687 25.0595593687 3.5 6.0 9.0 696075.5909441885 809371.5932797926 1505447.184223981
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 28.6332650266 28.6332650266 1.9508066616 6.0 9.0 827813.9649885781 811692.9756840412 1639506.9406726193
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 3.5 2.127016654 12.0983866768 629292.0765583018 757240.7727056093 1386532.8492639111
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 28.6332650266 28.6332650266 3.5 2.127016654 9.0 765495.2952929777 850101.3333647284 1615596.628657706
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 28.6332650266 28.6332650266 3.5 6.0 5.9016133232 810373.1227886642 802626.7060030773 1612999.8287917415
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 28.6332650266 28.6332650266 3.5 6.0 9.0 846789.6048448215 792267.662871289 1639057.2677161105
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 28.6332650266 28.6332650266 3.5 9.872983346 9.0 787175.2627046489 813779.8237738909 1600955.0864785397
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 28.6332650266 28.6332650266 5.0491933384 6.0 9.0 788139.1111654416 813834.4638528759 1601973.5750183174
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.3237900076 30.5851583224 30.5851583224 3.5 6.0 9.0 828289.1431125209 839507.8771537684 1667797.0202662894
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.6653776984 20.5 20.5 3.5 6.0 9.0 604241.0220089646 764040.5202506366 1368281.5422596012
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 12.3667349734 12.3667349734 3.5 6.0 9.0 429596.3938931622 737218.1273439473 1166814.5212371096
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 20.5 20.5 1.9508066616 6.0 9.0 631214.2001043544 750503.310267383 1381717.5103717374
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 3.5 3.828781253 9.0 572452.5395552522 828395.7193511197 1400848.258906372
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 20.5 20.5 3.5 2.127016654 9.0 607399.7538255794 772197.3887816219 1379597.1426072014
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 20.5 20.5 3.5 6.0 5.9016133232 602970.7117430455 764139.5150531457 1367110.2267961912
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 20.5 20.5 3.5 6.0 9.0 619358.1519252787 755266.4703065675 1374624.6222318462
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 20.5 20.5 3.5 6.0 12.0983866768 604759.1898348664 762333.1496762172 1367092.3395110837
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 20.5 20.5 3.5 9.872983346 9.0 602012.6059116003 766374.0721016886 1368386.6780132889
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 20.5 20.5 5.0491933384 6.0 9.0 587067.7974816293 785378.8285587791 1372446.6260404084
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.881473806399999 28.6332650266 28.6332650266 3.5 6.0 9.0 764241.6711112232 846406.9958587723 1610648.6669699955
10.0 13.0 300.0 1.0 234.89085466486426 0.7 164.42359826540496 15.9814958896 20.5 20.5 3.5 6.0 9.0 603287.6131831729 763699.5024096926 1366987.1155928655
10.0 13.0 300.0 1.0 234.89085466486426 0.7335080029600001 172.2943217187922 13.0 20.5 20.5 3.5 6.0 9.0 628273.1661562758 750497.3169134214 1378770.4830696972
10.0 13.0 300.0 1.0 234.89085466486426 0.7651365624099999 179.72358107982114 10.6762099924 20.5 20.5 3.5 6.0 9.0 561018.9615759738 808031.6545606239 1369050.6161365977
10.0 13.0 300.0 1.0 234.89085466486426 0.58381049962 137.1317472180632 13.0 20.5 20.5 3.5 6.0 5.1580349252 601474.4903665222 771968.0999447426 1373442.5903112649
10.0 13.0 300.0 1.0 234.89085466486426 0.7651365624099999 179.72358107982114 13.0 12.3667349734 12.3667349734 3.5 6.0 9.0 484979.2809225987 767731.0154005473 1252710.296323146
10.0 13.0 300.0 1.0 234.89085466486426 0.7651365624099999 179.72358107982114 13.0 20.5 20.5 1.9508066616 6.0 9.0 567708.3021383905 844167.6277721273 1411875.9299105178
10.0 13.0 300.0 1.0 234.89085466486426 0.7651365624099999 179.72358107982114 13.0 20.5 20.5 3.5 2.127016654 9.0 647573.5500908705 743975.9160982993 1391549.4661891698
10.0 13.0 300.0 1.0 234.89085466486426 0.7651365624099999 179.72358107982114 13.0 20.5 20.5 3.5 6.0 5.9016133232 602666.0477136978 778167.8392811491 1380833.8869948469
10.0 13.0 300.0 1.0 234.89085466486426 0.7651365624099999 179.72358107982114 13.0 20.5 20.5 3.5 6.0 9.0 596389.8698367199 777180.5671914199 1373570.4370281398
