# IP RP SP set_id D HHub_Ratio HHub HTrans PileDepth WaterDepth WaveHeight WavePeriod WindSpeed monopile_mass tower_mass total_mass
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 45.5 45.5 5.4876639264 6.0 9.0 709077.4809118989 216772.633392805 925850.1143047039
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 48.7391069528 48.7391069528 3.5 6.0 9.0 830421.735685534 204513.20088212658 1034934.9365676605
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 51.7965343663 51.7965343663 1.9508066616 6.0 9.0 865570.6577551551 221952.9196119015 1087523.5773670566
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 1.5790174626 6.0 9.0 719748.1145211356 209782.63307214098 929530.7475932766
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 51.7965343663 51.7965343663 3.5 2.127016654 9.0 928968.7889845272 219769.46779875422 1148738.2567832815
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 51.7965343663 51.7965343663 3.5 6.0 5.9016133232 870471.8312144084 221512.1428188379 1091983.9740332463
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 51.7965343663 51.7965343663 3.5 6.0 9.0 867131.7770623367 224221.71757844137 1091353.494640778
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 51.7965343663 51.7965343663 3.5 6.0 12.0983866768 870393.917483839 222213.37020008662 1092607.2876839256
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 51.7965343663 51.7965343663 5.0491933384 6.0 9.0 873763.431775453 223198.21020303387 1096961.641978487
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 54.5059927286 54.5059927286 3.5 6.0 9.0 993664.5035540161 217587.2986733762 1211251.8022273923
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 1.5790174626 6.0 9.0 1178376.3221999528 197739.27080713026 1376115.593007083
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 1.9508066616 2.127016654 9.0 1175962.095599844 199373.39090776048 1375335.4865076044
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 1.9508066616 6.0 5.9016133232 1177081.375911684 196038.83152916376 1373120.2074408478
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 1.9508066616 2.127016654 9.0 705459.8146620578 221270.4241990171 926730.2388610749
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 1.9508066616 6.0 9.0 1176272.1368572921 198034.29890282056 1374306.4357601127
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 1.9508066616 6.0 12.0983866768 1175598.4221644802 202566.36101665767 1378164.7831811379
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 1.9508066616 9.872983346 9.0 1195819.2420552135 204038.97500634566 1399858.2170615592
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 2.6315125012 6.0 9.0 1177300.7260845655 196328.37137269508 1373629.0974572606
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 1.1975436565 9.0 1658315.5436803703 252698.16657519154 1911013.7102555619
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 2.127016654 5.9016133232 1174758.1285707874 223069.54560400336 1397827.6741747907
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 2.127016654 9.0 1214142.576019774 215604.75661691953 1429747.3326366935
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 2.127016654 12.0983866768 1193068.1635230521 218223.2028563118 1411291.366379364
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 3.828781253 9.0 1177686.853815677 223196.66124205058 1400883.5150577277
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 6.0 5.1580349252 1187849.9251402323 249369.96369948098 1437219.8888397133
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 1.9508066616 6.0 5.9016133232 706179.6707328395 216717.33726697857 922897.0079998181
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 6.0 5.9016133232 1178200.0504186507 205946.59974449105 1384146.6501631418
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 6.0 7.2630250024 1177566.3312665203 196172.4678637446 1373738.799130265
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 6.0 9.0 1178593.1394633106 200815.49134225864 1379408.6308055692
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 6.0 10.7369749976 1181727.4151084414 223070.2345246689 1404797.6496331103
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 6.0 12.0983866768 1177627.0844778817 196571.4438038494 1374198.528281731
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 6.0 12.841965075200001 1174686.1140527437 214944.68928304315 1389630.8033357868
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 8.171218747000001 9.0 1183074.204913062 196290.35141328583 1379364.5563263479
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 9.872983346 5.9016133232 1183517.206543059 225563.01119177602 1409080.217734835
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 9.872983346 9.0 1235412.0362494614 215873.96289450955 1451285.999143971
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 9.872983346 12.0983866768 1235037.0126280063 186342.2439734335 1421379.2566014398
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 1.9508066616 6.0 9.0 760020.7345347742 201164.98663496913 961185.7211697433
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 3.5 10.802456344 9.0 1214014.576016077 252403.29112847894 1466417.867144556
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 4.3684874988 6.0 9.0 1178228.0516920618 203111.48995477287 1381339.5416468347
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 5.0491933384 2.127016654 9.0 1279077.8517368122 238310.3476186141 1517388.1993554262
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 5.0491933384 6.0 5.9016133232 1171603.612184247 212942.80352535844 1384546.4157096054
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 5.0491933384 6.0 9.0 1212224.501065829 208294.2691487274 1420518.7702145565
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 56.7316517034 56.7316517034 5.0491933384 9.872983346 9.0 1200525.797799363 198770.54786741058 1399296.3456667736
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 58.3826588756 58.3826588756 3.5 6.0 9.0 860261.293233068 234774.10081711994 1095035.394050188
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 59.4271233976 59.4271233976 1.9508066616 6.0 9.0 1437502.9453670192 209677.8456129355 1647180.7909799546
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 1.9508066616 6.0 12.0983866768 745076.2878840524 200136.5620201726 945212.849904225
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 59.4271233976 59.4271233976 3.5 2.127016654 9.0 1432998.779406984 214567.37870341423 1647566.1581103983
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 59.4271233976 59.4271233976 3.5 6.0 5.9016133232 1434349.4434632875 194929.09572311048 1629278.539186398
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.0 59.9105634664 59.9105634664 3.5 6.0 9.0 1482336.164891012 201420.35315881367 1683756.5180498257
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 13.6701600592 45.5 45.5 3.5 6.0 9.0 745490.3451267472 202555.84908748418 948046.1942142313
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 34.2683482966 34.2683482966 3.5 6.0 9.0 508893.2299916607 199904.0736236131 708797.3036152738
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 45.5 45.5 1.9508066616 6.0 9.0 734717.239008068 201698.37306623254 936415.6120743005
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 1.9508066616 9.872983346 9.0 699690.2085532655 219522.96015937172 919213.1687126373
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 45.5 45.5 3.5 6.0 5.9016133232 707424.7378205564 214873.1167133561 922297.8545339125
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 45.5 45.5 3.5 6.0 9.0 753894.465763866 215558.01022697636 969452.4759908423
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 45.5 45.5 3.5 6.0 12.0983866768 709062.6891423637 213184.5900835821 922247.2792259458
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 45.5 45.5 3.5 9.872983346 9.0 709478.3441144875 213349.60937230464 922827.9534867922
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 45.5 45.5 5.0491933384 6.0 9.0 711881.8701324762 212722.80573847634 924604.6758709525
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.3027312482 56.7316517034 56.7316517034 3.5 6.0 9.0 1183871.8073716427 204226.79428996146 1388098.6016616041
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 14.8633088404 45.5 45.5 3.5 6.0 9.0 774473.017972284 192087.49656500807 966560.5145372921
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 31.57287660385 31.57287660385 3.5 6.0 9.0 865246.8022349172 222021.65535810613 1087268.4575930233
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 34.2683482966 34.2683482966 1.9508066616 6.0 9.0 512661.4132198412 194869.15136931185 707530.564589153
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 2.6315125012 6.0 9.0 702220.5273864022 218606.45868005324 920826.9860664555
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 34.2683482966 34.2683482966 3.5 2.127016654 9.0 525200.4004772812 196030.56614506082 721230.966622342
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 34.2683482966 34.2683482966 3.5 6.0 5.9016133232 611812.199065119 187895.35654686356 799707.5556119826
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 34.2683482966 34.2683482966 3.5 6.0 9.0 515665.7593560497 193991.03457731812 709656.7939333678
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 34.2683482966 34.2683482966 3.5 6.0 12.0983866768 598932.9519209268 186780.0400919402 785712.992012867
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 34.2683482966 34.2683482966 3.5 9.872983346 9.0 517584.78261593834 192886.6928217091 710471.4754376474
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 34.2683482966 34.2683482966 5.0491933384 6.0 9.0 621034.8657372864 187136.1542581143 808171.0199954007
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 39.2034656337 39.2034656337 3.5 6.0 9.0 594581.3800542089 202381.59875043645 796962.9788046454
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 1.5790174626 6.0 9.0 755849.5407452958 192707.54260232742 948557.0833476232
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 1.9508066616 2.127016654 9.0 757141.7043463844 194921.12086830207 952062.8252146865
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 1.9508066616 6.0 5.9016133232 745122.0460638695 198050.2786568926 943172.3247207621
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 3.5 1.1975436565 9.0 900336.4066630559 207653.28860299417 1107989.69526605
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 1.9508066616 6.0 9.0 779560.8380117717 189362.6878760981 968923.5258878698
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 1.9508066616 6.0 12.0983866768 786652.7714940915 194306.56544399902 980959.3369380905
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 1.9508066616 9.872983346 9.0 752975.6793028326 193828.98684991186 946804.6661527444
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 1.1975436565 9.0 911662.7548621736 205923.24807515985 1117586.0029373334
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 2.127016654 5.9016133232 1226913.6003345794 215547.07652347977 1442460.6768580591
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 2.127016654 9.0 739044.189726933 207988.28664764017 947032.4763745732
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 2.127016654 12.0983866768 1264221.5592090476 184436.17485148064 1448657.7340605282
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 3.828781253 9.0 718979.9497246783 208782.55758728122 927762.5073119595
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 6.0 5.1580349252 713036.737796623 208006.84591062518 921043.5837072482
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 6.0 5.9016133232 714267.7140426704 206281.76036933938 920549.4744120098
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 6.0 7.2630250024 712189.0688909554 209457.28280480427 921646.3516957597
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 6.0 9.0 748200.4980550869 194787.03867389972 942987.5367289867
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 6.0 10.7369749976 805635.6300126584 203979.90672559 1009615.5367382484
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 6.0 12.0983866768 714269.276625287 208935.808364489 923205.084989776
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 6.0 12.841965075200001 713386.747869214 209710.87392505375 923097.6217942678
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 8.171218747000001 9.0 713133.7019708635 209298.92954505445 922432.631515918
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 9.872983346 5.9016133232 730689.8411270253 203370.25463525276 934060.0957622781
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 9.872983346 9.0 720480.4241996147 210664.27249198325 931144.6966915979
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 9.872983346 12.0983866768 763924.6529587909 216511.7546237515 980436.4075825424
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 3.5 10.802456344 9.0 712932.0022206864 210029.96519651054 922961.967417197
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 4.3684874988 6.0 9.0 759241.61024012 192092.8515216316 951334.4617617516
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 5.0491933384 2.127016654 9.0 833596.8984396552 195779.88711362262 1029376.7855532778
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 5.0491933384 6.0 5.9016133232 718081.3770194327 206292.82743098948 924374.2044504222
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 5.0491933384 6.0 9.0 717429.5337570218 209544.83694140287 926974.3706984246
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 5.0491933384 6.0 12.0983866768 720786.0559484464 207920.78929618234 928706.8452446287
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 5.0491933384 9.872983346 9.0 775219.5863787261 196793.5112872396 972013.0976659657
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 45.5 45.5 5.4209825376000005 6.0 9.0 755710.6115583174 197524.697529127 953235.3090874444
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 51.7965343663 51.7965343663 3.5 6.0 9.0 877712.3488850537 215048.03829642397 1092760.3871814776
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 56.7316517034 56.7316517034 1.9508066616 6.0 9.0 1188973.7759119512 189554.40830085543 1378528.1842128066
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 3.5 2.127016654 12.0983866768 829275.7656936275 219842.6694824379 1049118.4351760654
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 56.7316517034 56.7316517034 3.5 6.0 5.9016133232 1207054.5315319945 232232.93685215083 1439287.4683841453
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 56.7316517034 56.7316517034 3.5 6.0 9.0 1186753.5148440138 187795.82325033052 1374549.3380943444
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 56.7316517034 56.7316517034 3.5 6.0 12.0983866768 1223274.0011715814 180016.11920222105 1403290.1203738025
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 56.7316517034 56.7316517034 5.0491933384 6.0 9.0 1187656.4605169615 195913.10015982133 1383569.5606767829
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.3237900076 59.4271233976 59.4271233976 3.5 6.0 9.0 1446401.6650200444 184186.1994124276 1630587.864432472
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.6653776984 45.5 45.5 3.5 6.0 9.0 715404.0264593046 207968.55579330493 923372.5822526095
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 34.2683482966 34.2683482966 3.5 6.0 9.0 514859.08919706754 194440.18179390545 709299.270990973
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 45.5 45.5 1.9508066616 6.0 9.0 730980.9843467772 202148.26664440345 933129.2509911807
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 3.5 3.828781253 9.0 757907.5678979161 201223.78390409867 959131.3518020147
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 45.5 45.5 3.5 2.127016654 9.0 740604.1553978475 205657.8544210397 946262.0098188872
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 45.5 45.5 3.5 6.0 5.9016133232 716464.349356044 204183.49448208 920647.843838124
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 45.5 45.5 3.5 6.0 9.0 736486.6705066686 200957.60884504544 937444.2793517141
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 45.5 45.5 3.5 6.0 12.0983866768 717341.1397064071 205178.05797319673 922519.1976796038
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 45.5 45.5 3.5 9.872983346 9.0 720904.4246746416 203217.39184062066 924121.8165152622
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 45.5 45.5 5.0491933384 6.0 9.0 718568.6636748287 208436.27591054805 927004.9395853768
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.881473806399999 56.7316517034 56.7316517034 3.5 6.0 9.0 1190516.9840200737 183998.1516533536 1374515.1356734273
15.0 5.0 350.0 1.0 134.8671062689471 0.7 94.40697438826297 15.9814958896 45.5 45.5 3.5 6.0 9.0 722989.0856592548 201776.9301215381 924766.0157807929
15.0 5.0 350.0 1.0 134.8671062689471 0.7335080029600001 98.9261017843295 13.0 45.5 45.5 3.5 6.0 9.0 704633.8259924877 218899.25163426483 923533.0776267526
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 10.6762099924 45.5 45.5 3.5 6.0 9.0 744608.1792087161 214598.99618826644 959207.1753969826
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 3.5 6.0 5.1580349252 706150.62843211 214911.77854694484 921062.4069790548
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 13.0 34.2683482966 34.2683482966 3.5 6.0 9.0 649334.0206442672 190597.00384709518 839931.0244913624
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 13.0 45.5 45.5 1.9508066616 6.0 9.0 699174.6251055135 218981.01368075958 918155.6387862731
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 13.0 45.5 45.5 3.5 6.0 5.9016133232 702496.8716442258 220371.7516372595 922868.6232814853
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 13.0 45.5 45.5 3.5 6.0 9.0 702354.0490934938 219027.74734203832 921381.7964355322
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 13.0 45.5 45.5 3.5 6.0 12.0983866768 705162.4362835848 216488.62776300823 921651.064046593
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 13.0 45.5 45.5 3.5 9.872983346 9.0 736256.1259894518 203838.28679661418 940094.412786066
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 13.0 56.7316517034 56.7316517034 3.5 6.0 9.0 1178593.1394633106 200815.49134225864 1379408.6308055692
15.0 5.0 350.0 1.0 134.8671062689471 0.7651365624099999 103.19175407280635 15.3237900076 45.5 45.5 3.5 6.0 9.0 748200.4980550869 194787.03867389972 942987.5367289867
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 3.5 6.0 5.9016133232 703063.1809827784 216802.59363724664 919865.7746200251
15.0 5.0 350.0 1.0 134.8671062689471 0.79316544202 106.97192795776776 13.0 45.5 45.5 3.5 6.0 9.0 704633.8259924877 218899.25163426483 923533.0776267526
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.1185261939 45.5 45.5 3.5 6.0 9.0 727268.7607319382 226524.7527390729 953793.5134710111
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 34.2683482966 34.2683482966 3.5 6.0 9.0 493617.3919389318 216574.16330819775 710191.5552471295
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 45.5 45.5 1.9508066616 6.0 9.0 692348.7245073658 227209.33751642494 919558.0620237908
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 45.5 45.5 3.5 2.127016654 9.0 1056175.279357261 207420.8750163559 1263596.154373617
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 45.5 45.5 3.5 6.0 5.9016133232 1421106.1334497114 191104.5684492963 1612210.7018990077
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 45.5 45.5 3.5 6.0 12.0983866768 693763.6414544089 230473.35379118088 924236.9952455898
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 45.5 45.5 3.5 9.872983346 9.0 692255.1170524418 227966.71127498976 920221.8283274316
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 45.5 45.5 5.0491933384 6.0 9.0 717356.3580244507 223040.6135742833 940396.971598734
15.0 5.0 350.0 1.0 134.8671062689471 0.58381049962 78.73683269317765 13.0 45.5 45.5 3.5 6.0 7.2630250024 707862.1224878563 215457.44870351884 923319.5711913751
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 10.6762099924 56.7316517034 56.7316517034 3.5 6.0 9.0 1168794.580504629 208775.10081067868 1377569.6813153077
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 11.6972687518 45.5 45.5 3.5 6.0 9.0 698088.4213433731 224639.08441498352 922727.5057583567
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 13.0 31.57287660385 31.57287660385 3.5 6.0 9.0 817076.9332123606 196023.47355251492 1013100.4067648755
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 13.0 34.2683482966 34.2683482966 1.9508066616 6.0 9.0 504033.9876834437 203625.24849867297 707659.2361821167
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 13.0 34.2683482966 34.2683482966 3.5 2.127016654 9.0 896379.1026084307 234669.53000085126 1131048.632609282
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 13.0 34.2683482966 34.2683482966 3.5 6.0 5.9016133232 526566.5694970649 206708.69545595266 733275.2649530176
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 13.0 34.2683482966 34.2683482966 3.5 6.0 9.0 800368.2921247171 197466.26160920202 997834.5537339192
15.0 5.0 350.0 1.0 134.8671062689471 0.8161895003799999 110.0771160833483 13.0 34.2683482966 34.2683482966 3.5 6.0 12.0983866768 930003.0759890699 231975.81784798764 1161978.8938370575
