trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct,pd_level
mc_20260807_0627_medium_000059,mc_20260807_0627_medium/task_0011,59,Nygaard_TurboGaussian,9.03,3179.308004594693,3101.424156640339,2.45,2759.279613920414,13.211,medium
mc_20260807_0627_medium_000059,mc_20260807_0627_medium/task_0011,59,SuperGaussian,2.44,3237.861768515485,3232.2651006257693,0.173,2930.287720100614,9.499,medium
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,Nygaard_TurboGaussian,27.15,3235.889465471273,3185.6716337491107,1.552,2864.5911193146185,11.474,medium
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,SuperGaussian,5.36,3287.064107282393,3283.317571587985,0.114,3009.4773184556416,8.445,medium
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,Nygaard_TurboGaussian,14.06,3104.3655833818666,3044.4961326870507,1.929,2690.4643399152887,13.333,medium
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,SuperGaussian,4.65,3160.3193904835207,3156.0224922129837,0.136,2842.778047330202,10.048,medium
mc_20260807_0627_medium_000062,mc_20260807_0627_medium/task_0012,62,Nygaard_TurboGaussian,14.8,2956.2638054636573,2900.0046162990425,1.903,2571.411109721692,13.018,medium
mc_20260807_0627_medium_000062,mc_20260807_0627_medium/task_0012,62,SuperGaussian,5.02,3008.9486212672764,3005.0093165604007,0.131,2712.09420374463,9.866,medium
mc_20260807_0627_medium_000063,mc_20260807_0627_medium/task_0012,63,Nygaard_TurboGaussian,14.18,3730.6883686913934,3665.2315262940297,1.755,3278.662807417363,12.116,medium
mc_20260807_0627_medium_000063,mc_20260807_0627_medium/task_0012,63,SuperGaussian,3.34,3781.643072413375,3776.877785017383,0.126,3459.348986536108,8.523,medium
mc_20260807_0627_medium_000064,mc_20260807_0627_medium/task_0012,64,Nygaard_TurboGaussian,7.49,3246.178023755756,3196.9775231469803,1.516,2835.3169413092432,12.657,medium
mc_20260807_0627_medium_000064,mc_20260807_0627_medium/task_0012,64,SuperGaussian,1.92,3294.781247329122,3291.2234790172542,0.108,2964.651084614688,10.02,medium
mc_20260807_0627_medium_000065,mc_20260807_0627_medium/task_0013,65,Nygaard_TurboGaussian,6.81,3181.230391629047,3120.3198874251993,1.915,2790.551236828969,12.281,medium
mc_20260807_0627_medium_000065,mc_20260807_0627_medium/task_0013,65,SuperGaussian,2.64,3234.134035226113,3229.688258608675,0.137,2924.313957163826,9.58,medium
mc_20260807_0627_medium_000066,mc_20260807_0627_medium/task_0013,66,Nygaard_TurboGaussian,13.44,3270.9787044353006,3208.479614160842,1.911,2859.0251683116503,12.594,medium
mc_20260807_0627_medium_000066,mc_20260807_0627_medium/task_0013,66,SuperGaussian,3.73,3322.6517052594854,3318.079203253661,0.138,3030.7800046665843,8.784,medium
mc_20260807_0627_medium_000067,mc_20260807_0627_medium/task_0013,67,Nygaard_TurboGaussian,10.49,3319.9580886701615,3266.281148956162,1.617,2915.351001329383,12.187,medium
mc_20260807_0627_medium_000067,mc_20260807_0627_medium/task_0013,67,SuperGaussian,3.04,3370.6009842296835,3366.6995461613856,0.116,3053.008195984463,9.422,medium
mc_20260807_0627_medium_000068,mc_20260807_0627_medium/task_0013,68,Nygaard_TurboGaussian,17.3,3493.742128317964,3426.3994974410302,1.928,3004.349922758681,14.008,medium
mc_20260807_0627_medium_000068,mc_20260807_0627_medium/task_0013,68,SuperGaussian,4.77,3548.6971457044187,3543.8642826200107,0.136,3169.9275758334825,10.673,medium
mc_20260807_0627_medium_000069,mc_20260807_0627_medium/task_0013,69,Nygaard_TurboGaussian,18.23,3265.1673114472883,3194.2720662317724,2.171,2781.461969346059,14.814,medium
mc_20260807_0627_medium_000069,mc_20260807_0627_medium/task_0013,69,SuperGaussian,4.03,3324.1144893396213,3319.014678953786,0.153,2957.7140962461417,11.022,medium
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,Nygaard_TurboGaussian,26.38,3153.685407348322,3092.7386980943343,1.933,2675.59682518453,15.16,medium
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,SuperGaussian,5.34,3206.025685601145,3201.5979614864546,0.138,2833.4780838905544,11.62,medium
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,Nygaard_TurboGaussian,11.32,3299.6122596656683,3236.2256291593303,1.921,2888.3705897525965,12.463,medium
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,SuperGaussian,4.87,3353.747307336743,3349.218677664823,0.135,3034.330594605674,9.524,medium
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,Nygaard_TurboGaussian,11.67,3269.4998094770763,3209.0098514490264,1.85,2845.608430131283,12.965,medium
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,SuperGaussian,4.64,3322.7344684246573,3318.298412127318,0.134,3006.3181501646036,9.523,medium
mc_20260807_0627_medium_000073,mc_20260807_0627_medium/task_0014,73,Nygaard_TurboGaussian,15.05,3265.9423628049176,3198.152177359679,2.076,2841.937873843315,12.983,medium
mc_20260807_0627_medium_000073,mc_20260807_0627_medium/task_0014,73,SuperGaussian,4.82,3319.593473005838,3314.7994131038704,0.144,3003.438981445385,9.524,medium
mc_20260807_0627_medium_000074,mc_20260807_0627_medium/task_0014,74,Nygaard_TurboGaussian,7.87,3232.4274614032247,3168.096069162578,1.99,2767.749473221877,14.376,medium
mc_20260807_0627_medium_000074,mc_20260807_0627_medium/task_0014,74,SuperGaussian,2.81,3285.90453930094,3281.2000989005583,0.143,2923.278465186512,11.036,medium
mc_20260807_0627_medium_000075,mc_20260807_0627_medium/task_0015,75,Nygaard_TurboGaussian,16.52,3245.1678637012305,3185.834955805398,1.828,2818.9168629764204,13.135,medium
mc_20260807_0627_medium_000075,mc_20260807_0627_medium/task_0015,75,SuperGaussian,4.13,3296.919578124711,3292.6110771755075,0.131,2971.145587187237,9.881,medium
mc_20260807_0627_medium_000076,mc_20260807_0627_medium/task_0015,76,Nygaard_TurboGaussian,11.17,3387.0903594441215,3313.381609490397,2.176,2967.24688792951,12.395,medium
mc_20260807_0627_medium_000076,mc_20260807_0627_medium/task_0015,76,SuperGaussian,4.92,3440.4454017393596,3435.0834843663683,0.156,3144.298520866023,8.608,medium
mc_20260807_0627_medium_000077,mc_20260807_0627_medium/task_0015,77,Nygaard_TurboGaussian,14.25,3203.1185690752573,3141.067800735436,1.937,2706.631107825926,15.5,medium
mc_20260807_0627_medium_000077,mc_20260807_0627_medium/task_0015,77,SuperGaussian,5.54,3257.580498764092,3253.0440136631064,0.139,2876.935458889192,11.685,medium
mc_20260807_0627_medium_000078,mc_20260807_0627_medium/task_0015,78,Nygaard_TurboGaussian,13.3,3317.9055344178696,3258.447656227788,1.792,2898.7981914761044,12.632,medium
mc_20260807_0627_medium_000078,mc_20260807_0627_medium/task_0015,78,SuperGaussian,5.56,3369.00611623739,3364.6765492011223,0.129,3052.204137675526,9.403,medium
mc_20260807_0627_medium_000079,mc_20260807_0627_medium/task_0015,79,Nygaard_TurboGaussian,7.65,3175.5432263854964,3117.8376536580354,1.817,2790.607668637267,12.122,medium
mc_20260807_0627_medium_000079,mc_20260807_0627_medium/task_0015,79,SuperGaussian,2.48,3227.23765648448,3223.045756456999,0.13,2940.7102833455147,8.878,medium
mc_20260807_0627_medium_000080,mc_20260807_0627_medium/task_0016,80,Nygaard_TurboGaussian,13.75,3314.2098080915707,3257.1766224824323,1.721,2846.5205383610764,14.112,medium
mc_20260807_0627_medium_000080,mc_20260807_0627_medium/task_0016,80,SuperGaussian,5.45,3367.846444124601,3363.7375331049866,0.122,2979.8643683821556,11.52,medium
mc_20260807_0627_medium_000081,mc_20260807_0627_medium/task_0016,81,Nygaard_TurboGaussian,6.7,3497.907225410885,3437.267621467134,1.734,3086.608756047121,11.758,medium
mc_20260807_0627_medium_000081,mc_20260807_0627_medium/task_0016,81,SuperGaussian,2.46,3547.6952843567183,3543.2474243557635,0.125,3242.7359519326283,8.596,medium
mc_20260807_0627_medium_000082,mc_20260807_0627_medium/task_0016,82,Nygaard_TurboGaussian,11.97,3347.672210211841,3263.979510387526,2.5,2912.2031578843043,13.008,medium
mc_20260807_0627_medium_000082,mc_20260807_0627_medium/task_0016,82,SuperGaussian,2.74,3407.69436400669,3401.6961451990396,0.176,3096.207068524938,9.141,medium
mc_20260807_0627_medium_000083,mc_20260807_0627_medium/task_0016,83,Nygaard_TurboGaussian,19.83,3071.210101025498,3020.9085484071475,1.638,2644.6422349810787,13.889,medium
mc_20260807_0627_medium_000083,mc_20260807_0627_medium/task_0016,83,SuperGaussian,5.54,3121.4899097109283,3117.857452218803,0.116,2788.66232207769,10.662,medium
mc_20260807_0627_medium_000084,mc_20260807_0627_medium/task_0016,84,Nygaard_TurboGaussian,6.87,3210.003401895978,3161.23203635602,1.519,2854.8944183927406,11.063,medium
mc_20260807_0627_medium_000084,mc_20260807_0627_medium/task_0016,84,SuperGaussian,2.63,3256.893580385972,3253.343430779545,0.109,2994.126628716362,8.068,medium
mc_20260807_0627_medium_000085,mc_20260807_0627_medium/task_0017,85,Nygaard_TurboGaussian,14.11,3303.1070178208183,3248.4439806350065,1.655,2897.766578367732,12.271,medium
mc_20260807_0627_medium_000085,mc_20260807_0627_medium/task_0017,85,SuperGaussian,5.27,3353.5469054046252,3349.5625407345733,0.119,3048.312935973915,9.102,medium
mc_20260807_0627_medium_000086,mc_20260807_0627_medium/task_0017,86,Nygaard_TurboGaussian,10.54,3060.6147624798814,3006.0230016382548,1.784,2669.5833430688103,12.776,medium
mc_20260807_0627_medium_000086,mc_20260807_0627_medium/task_0017,86,SuperGaussian,4.49,3112.1643552502915,3108.234186987943,0.126,2818.483916736522,9.437,medium
mc_20260807_0627_medium_000087,mc_20260807_0627_medium/task_0017,87,Nygaard_TurboGaussian,12.68,3165.819833824015,3097.564940548984,2.156,2682.112067185433,15.279,medium
mc_20260807_0627_medium_000087,mc_20260807_0627_medium/task_0017,87,SuperGaussian,3.89,3219.820805685355,3214.949960422542,0.151,2851.673409105838,11.434,medium
mc_20260807_0627_medium_000088,mc_20260807_0627_medium/task_0017,88,Nygaard_TurboGaussian,15.77,3184.0320743923244,3128.7729368790087,1.736,2777.900799469086,12.755,medium
mc_20260807_0627_medium_000088,mc_20260807_0627_medium/task_0017,88,SuperGaussian,4.24,3235.757708769388,3231.819242615292,0.122,2930.223456007393,9.442,medium
mc_20260807_0627_medium_000089,mc_20260807_0627_medium/task_0017,89,Nygaard_TurboGaussian,7.87,3174.8019288331034,3119.4765365736075,1.743,2738.8734401984593,13.731,medium
mc_20260807_0627_medium_000089,mc_20260807_0627_medium/task_0017,89,SuperGaussian,2.26,3226.9314186226447,3222.921873144642,0.124,2898.3932999044387,10.181,medium
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,Nygaard_TurboGaussian,10.07,3372.29265884437,3308.4429586062843,1.893,2925.2694723212117,13.256,medium
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,SuperGaussian,3.68,3423.3348215361475,3418.6566519776525,0.137,3083.941136485635,9.914,medium
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,Nygaard_TurboGaussian,10.17,3387.3373626523007,3326.0277724573616,1.81,2943.716955157329,13.096,medium
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,SuperGaussian,3.85,3438.204250325545,3433.785126288004,0.129,3109.1312161858905,9.571,medium
mc_20260807_0627_medium_000092,mc_20260807_0627_medium/task_0018,92,Nygaard_TurboGaussian,11.22,3055.4967855932355,3013.0707120201128,1.389,2716.279233939973,11.102,medium
mc_20260807_0627_medium_000092,mc_20260807_0627_medium/task_0018,92,SuperGaussian,2.79,3103.520804246461,3100.4853953237125,0.098,2841.7828731443215,8.434,medium
mc_20260807_0627_medium_000093,mc_20260807_0627_medium/task_0018,93,Nygaard_TurboGaussian,25.25,3132.0463371521364,3070.3734292271206,1.969,2656.415455359872,15.186,medium
mc_20260807_0627_medium_000093,mc_20260807_0627_medium/task_0018,93,SuperGaussian,5.52,3183.9329176845104,3179.4066599272523,0.142,2801.08579148,12.024,medium
mc_20260807_0627_medium_000094,mc_20260807_0627_medium/task_0018,94,Nygaard_TurboGaussian,24.02,3420.974142706742,3351.7402184550933,2.024,2942.0595502076835,13.999,medium
mc_20260807_0627_medium_000094,mc_20260807_0627_medium/task_0018,94,SuperGaussian,5.7,3474.6945444603107,3469.74356447043,0.142,3106.871180188511,10.586,medium
mc_20260807_0627_medium_000095,mc_20260807_0627_medium/task_0019,95,Nygaard_TurboGaussian,20.91,3171.8887666651663,3113.612177738478,1.837,2691.378851450293,15.149,medium
mc_20260807_0627_medium_000095,mc_20260807_0627_medium/task_0019,95,SuperGaussian,5.31,3225.820964332391,3221.586069142712,0.131,2862.1892384114126,11.273,medium
mc_20260807_0627_medium_000096,mc_20260807_0627_medium/task_0019,96,Nygaard_TurboGaussian,13.25,3432.773433456406,3379.562925100412,1.55,3048.047507233414,11.207,medium
mc_20260807_0627_medium_000096,mc_20260807_0627_medium/task_0019,96,SuperGaussian,3.16,3482.955750057154,3479.106121207109,0.111,3196.1118993754635,8.236,medium
mc_20260807_0627_medium_000097,mc_20260807_0627_medium/task_0019,97,Nygaard_TurboGaussian,26.47,3293.364944533633,3221.776348184741,2.174,2756.3676785032467,16.305,medium
mc_20260807_0627_medium_000097,mc_20260807_0627_medium/task_0019,97,SuperGaussian,6.09,3349.1996943137547,3344.0690832520677,0.153,2927.5651180584714,12.589,medium
mc_20260807_0627_medium_000098,mc_20260807_0627_medium/task_0019,98,Nygaard_TurboGaussian,11.01,3020.031050082659,2970.2073078442168,1.65,2616.61149572088,13.358,medium
mc_20260807_0627_medium_000098,mc_20260807_0627_medium/task_0019,98,SuperGaussian,3.27,3070.34913940018,3066.7330092428024,0.118,2767.5178302066097,9.863,medium
mc_20260807_0627_medium_000099,mc_20260807_0627_medium/task_0019,99,Nygaard_TurboGaussian,13.11,3095.9019264450394,3038.571117936178,1.852,2669.0042418428834,13.789,medium
mc_20260807_0627_medium_000099,mc_20260807_0627_medium/task_0019,99,SuperGaussian,3.31,3147.8401033167434,3143.716826319488,0.131,2821.2261102644584,10.376,medium
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,Nygaard_TurboGaussian,14.89,3289.9605939148223,3231.624476241144,1.773,2818.1440560407627,14.341,high
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,SuperGaussian,4.3,3341.8203828268424,3337.562214628554,0.127,2977.242297435836,10.91,high
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,Nygaard_TurboGaussian,9.6,3422.368870570838,3358.481165786033,1.867,3033.6090987372245,11.359,high
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,SuperGaussian,2.51,3475.612357613236,3470.9567250424943,0.134,3194.297147282562,8.094,high
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,Nygaard_TurboGaussian,28.65,3364.030117235816,3315.159290056659,1.453,2880.1150852144633,14.385,high
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,SuperGaussian,7.11,3414.4620838972032,3410.869600650264,0.105,3028.2742636798303,11.31,high
mc_20260807_0627_high_000003,mc_20260807_0627_high/task_0000,3,Nygaard_TurboGaussian,20.42,3000.489930396815,2941.750449715303,1.958,2537.3404679004525,15.436,high
mc_20260807_0627_high_000003,mc_20260807_0627_high/task_0000,3,SuperGaussian,5.15,3052.187169509012,3047.9414167586065,0.139,2692.7890147855865,11.775,high
mc_20260807_0627_high_000004,mc_20260807_0627_high/task_0000,4,Nygaard_TurboGaussian,19.92,3028.0054408689766,2965.8137197245687,2.054,2573.98871076419,14.994,high
mc_20260807_0627_high_000004,mc_20260807_0627_high/task_0000,4,SuperGaussian,4.87,3081.183454870471,3076.6896629325,0.146,2756.717396335975,10.531,high
mc_20260807_0627_high_000005,mc_20260807_0627_high/task_0001,5,Nygaard_TurboGaussian,34.73,3053.025111513983,3002.290158727983,1.662,2637.98661783993,13.594,high
mc_20260807_0627_high_000005,mc_20260807_0627_high/task_0001,5,SuperGaussian,6.41,3103.5532849874317,3099.911723082862,0.117,2780.3164638113694,10.415,high
mc_20260807_0627_high_000010,mc_20260807_0627_high/task_0002,10,Nygaard_TurboGaussian,32.48,3182.2353945893155,3131.74677731879,1.587,2774.536207916988,12.812,high
mc_20260807_0627_high_000010,mc_20260807_0627_high/task_0002,10,SuperGaussian,6.93,3231.3904541850184,3227.7046470320493,0.114,2913.2740915357667,9.845,high
mc_20260807_0627_high_000011,mc_20260807_0627_high/task_0002,11,Nygaard_TurboGaussian,15.61,3338.4774768736515,3267.1534038889813,2.136,2840.531002513694,14.915,high
mc_20260807_0627_high_000011,mc_20260807_0627_high/task_0002,11,SuperGaussian,5.87,3394.2980895590235,3389.127692273743,0.152,3035.60705445644,10.567,high
mc_20260807_0627_high_000012,mc_20260807_0627_high/task_0002,12,Nygaard_TurboGaussian,21.14,3283.7280079311176,3209.588180224476,2.258,2819.9563723447945,14.123,high
mc_20260807_0627_high_000012,mc_20260807_0627_high/task_0002,12,SuperGaussian,8.31,3339.5739019723856,3334.287982421369,0.158,2989.803357820794,10.474,high
mc_20260807_0627_high_000013,mc_20260807_0627_high/task_0002,13,Nygaard_TurboGaussian,12.11,3105.538522613575,3056.1779839706037,1.589,2653.985090092626,14.54,high
mc_20260807_0627_high_000013,mc_20260807_0627_high/task_0002,13,SuperGaussian,4.26,3154.9022158393564,3151.3100642507625,0.114,2787.905413250842,11.633,high
mc_20260807_0627_high_000014,mc_20260807_0627_high/task_0002,14,Nygaard_TurboGaussian,16.13,3344.929240512704,3298.716892131046,1.382,2911.5889630817055,12.955,high
mc_20260807_0627_high_000014,mc_20260807_0627_high/task_0002,14,SuperGaussian,4.37,3394.8591957867648,3391.4564854237633,0.1,3052.65058265309,10.08,high
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,Nygaard_TurboGaussian,31.71,3060.859893111301,3014.6187589429874,1.511,2647.797687247259,13.495,high
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,SuperGaussian,6.53,3109.821723781434,3106.392593518043,0.11,2787.390068694683,10.368,high
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,Nygaard_TurboGaussian,14.64,3254.654665675072,3193.9206833356084,1.866,2822.5858698150173,13.275,high
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,SuperGaussian,4.2,3307.1364022857138,3302.8177674180724,0.131,2981.644347051779,9.842,high
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,Nygaard_TurboGaussian,11.32,3358.791346353927,3285.2346715790445,2.19,2940.7070469254013,12.447,high
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,SuperGaussian,3.1,3415.0075954684426,3409.750178662257,0.154,3118.1660351922756,8.692,high
mc_20260807_0627_high_000018,mc_20260807_0627_high/task_0003,18,Nygaard_TurboGaussian,17.31,3188.5407430247233,3135.1204102755764,1.675,2691.947834965227,15.574,high
mc_20260807_0627_high_000018,mc_20260807_0627_high/task_0003,18,SuperGaussian,4.56,3240.424272178102,3236.524532074781,0.12,2857.8543208641468,11.806,high
mc_20260807_0627_high_000019,mc_20260807_0627_high/task_0003,19,Nygaard_TurboGaussian,16.16,3349.8493511430424,3276.3416909114203,2.194,2885.700239979163,13.856,high
mc_20260807_0627_high_000019,mc_20260807_0627_high/task_0003,19,SuperGaussian,4.43,3405.217953469226,3399.924244621983,0.155,3066.1208854088222,9.958,high
mc_20260807_0627_high_000020,mc_20260807_0627_high/task_0004,20,Nygaard_TurboGaussian,33.47,3231.2506729391516,3158.6918773914986,2.246,2779.0568035834963,13.994,high
mc_20260807_0627_high_000020,mc_20260807_0627_high/task_0004,20,SuperGaussian,7.25,3287.527186526361,3282.349316512162,0.158,2957.2939567584294,10.045,high
mc_20260807_0627_high_000021,mc_20260807_0627_high/task_0004,21,Nygaard_TurboGaussian,26.72,3389.39021556213,3318.0999442140424,2.103,2910.2431043957818,14.137,high
mc_20260807_0627_high_000021,mc_20260807_0627_high/task_0004,21,SuperGaussian,8.23,3441.79599197969,3436.7003094787897,0.148,3065.378743884963,10.937,high
mc_20260807_0627_high_000022,mc_20260807_0627_high/task_0004,22,Nygaard_TurboGaussian,19.36,3159.8596562275816,3113.480577562261,1.468,2770.68799072763,12.316,high
mc_20260807_0627_high_000022,mc_20260807_0627_high/task_0004,22,SuperGaussian,4.48,3205.2533609382635,3201.8608398514443,0.106,2905.528342122192,9.351,high
mc_20260807_0627_high_000023,mc_20260807_0627_high/task_0004,23,Nygaard_TurboGaussian,14.77,3451.7098598090865,3383.9729879591323,1.962,2963.6662254782,14.139,high
mc_20260807_0627_high_000023,mc_20260807_0627_high/task_0004,23,SuperGaussian,4.13,3504.9852039398415,3500.0097408869597,0.142,3148.2971425012015,10.177,high
mc_20260807_0627_high_000024,mc_20260807_0627_high/task_0004,24,Nygaard_TurboGaussian,6.78,3369.391012657226,3297.7404222182768,2.127,2913.2311713200666,13.538,high
mc_20260807_0627_high_000024,mc_20260807_0627_high/task_0004,24,SuperGaussian,2.49,3424.0871261473353,3418.983221617895,0.149,3082.1517003131667,9.986,high
mc_20260807_0627_high_000025,mc_20260807_0627_high/task_0005,25,Nygaard_TurboGaussian,30.19,3416.6830483318117,3355.476699134754,1.791,2942.226441124516,13.886,high
mc_20260807_0627_high_000025,mc_20260807_0627_high/task_0005,25,SuperGaussian,6.09,3471.1459213602902,3466.721033014657,0.127,3097.6387438081338,10.76,high
mc_20260807_0627_high_000026,mc_20260807_0627_high/task_0005,26,Nygaard_TurboGaussian,12.12,2750.3954150663876,2706.5715872341134,1.593,2340.2977131912135,14.91,high
mc_20260807_0627_high_000026,mc_20260807_0627_high/task_0005,26,SuperGaussian,3.37,2798.725962986005,2795.5728998465547,0.113,2493.7436651917687,10.897,high
mc_20260807_0627_high_000027,mc_20260807_0627_high/task_0005,27,Nygaard_TurboGaussian,18.53,3479.2136310548076,3411.0621332223677,1.959,3042.920848248764,12.54,high
mc_20260807_0627_high_000027,mc_20260807_0627_high/task_0005,27,SuperGaussian,7.17,3533.8322198840106,3528.876216542055,0.14,3207.790339208538,9.226,high
mc_20260807_0627_high_000028,mc_20260807_0627_high/task_0005,28,Nygaard_TurboGaussian,11.74,3184.1979388428763,3128.643968270814,1.745,2773.617517955553,12.894,high
mc_20260807_0627_high_000028,mc_20260807_0627_high/task_0005,28,SuperGaussian,3.31,3236.794953547177,3232.810579006361,0.123,2900.4406188151233,10.392,high
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,Nygaard_TurboGaussian,23.52,3255.9445078506733,3195.741050566068,1.849,2806.1862102392497,13.813,high
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,SuperGaussian,5.46,3308.5193555934884,3304.172570754918,0.131,2982.520060444517,9.853,high
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,Nygaard_TurboGaussian,29.87,3486.98105413868,3427.3981702767546,1.709,3004.257324354594,13.844,high
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,SuperGaussian,7.05,3538.372341321712,3534.0465909122595,0.122,3157.843085494681,10.754,high
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,Nygaard_TurboGaussian,24.71,3304.7024137411695,3246.672808045315,1.756,2896.0982210156303,12.364,high
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,SuperGaussian,8.01,3356.856038577885,3352.592838263604,0.127,3043.7403738397065,9.328,high
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,Nygaard_TurboGaussian,15.17,3389.785768398916,3317.110554291311,2.144,2954.932570369552,12.828,high
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,SuperGaussian,5.03,3443.34185615724,3438.124179703594,0.152,3135.5108924039055,8.94,high
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,Nygaard_TurboGaussian,15.33,3151.9649361056095,3089.071653635685,1.995,2660.5382700690307,15.591,high
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,SuperGaussian,4.66,3206.4920727160625,3201.9545899420627,0.142,2850.88392364441,11.09,high
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,Nygaard_TurboGaussian,21.38,3015.6765617012406,2957.686901643756,1.923,2511.931263294892,16.704,high
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,SuperGaussian,5.04,3068.970165288336,3064.768578670215,0.137,2660.99609709205,13.294,high
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,Nygaard_TurboGaussian,10.07,3155.122673892889,3091.672137341118,2.011,2679.703891825018,15.068,high
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,SuperGaussian,4.47,3208.912780406658,3204.420639253378,0.14,2861.368938389284,10.831,high
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,Nygaard_TurboGaussian,14.53,3210.649726025416,3159.465976304567,1.594,2799.526221278494,12.805,high
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,SuperGaussian,3.68,3260.266047712033,3256.5273876005904,0.115,2959.5891792185676,9.222,high
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,Nygaard_TurboGaussian,12.74,3134.271398730084,3067.418477422104,2.133,2706.31417762776,13.654,high
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,SuperGaussian,3.62,3188.0440710221205,3183.342564477073,0.147,2890.28694880941,9.34,high
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,Nygaard_TurboGaussian,18.84,3308.863441351129,3248.120756778001,1.836,2831.969646484759,14.413,high
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,SuperGaussian,6.25,3360.6399749793336,3356.192912591642,0.132,3012.7207751491223,10.353,high
mc_20260807_0627_high_000039,mc_20260807_0627_high/task_0007,39,Nygaard_TurboGaussian,11.83,3362.8520691132635,3305.6937107998647,1.7,2929.0735943686695,12.899,high
mc_20260807_0627_high_000039,mc_20260807_0627_high/task_0007,39,SuperGaussian,5.56,3413.988447968456,3409.7465399860776,0.124,3097.4001724233044,9.273,high
mc_20260807_0627_high_000040,mc_20260807_0627_high/task_0008,40,Nygaard_TurboGaussian,29.41,3046.9740241686086,2997.4701032034645,1.625,2603.482670815143,14.555,high
mc_20260807_0627_high_000040,mc_20260807_0627_high/task_0008,40,SuperGaussian,5.66,3093.8024311629115,3090.1630089752307,0.118,2753.639535673663,10.995,high
mc_20260807_0627_high_000041,mc_20260807_0627_high/task_0008,41,Nygaard_TurboGaussian,22.22,3129.638664624212,3070.1662191851756,1.9,2689.919640211846,14.05,high
mc_20260807_0627_high_000041,mc_20260807_0627_high/task_0008,41,SuperGaussian,7.91,3182.430444191097,3178.2173276788435,0.132,2858.9053880767506,10.166,high
mc_20260807_0627_high_000042,mc_20260807_0627_high/task_0008,42,Nygaard_TurboGaussian,21.76,2983.0747012285738,2919.809292589117,2.121,2545.6904905244446,14.662,high
mc_20260807_0627_high_000042,mc_20260807_0627_high/task_0008,42,SuperGaussian,7.59,3035.7941594900003,3031.254359283372,0.15,2723.0433727944624,10.302,high
mc_20260807_0627_high_000043,mc_20260807_0627_high/task_0008,43,Nygaard_TurboGaussian,12.24,3373.8093818567804,3313.325729348021,1.793,2945.080785012451,12.708,high
