eval,time_s,iter,obj,aep,rms_viol,x,y
105,190.51237630844116,104,-553.661383526638,553.661383526638,0.40153690154333715,2120.974;2965.377;732.849;1881.014;3585.346;3516.473;13.371;931.252;6.060;1546.075;-3.606;1445.501;2354.387;530.247;2316.310;2469.323;4.402;2204.167;1063.082;1651.482;683.406;2535.048;1558.774;-0.918;2060.566;3285.486;1050.528;1002.944;1543.989;3593.147;3605.019;2457.902;3607.499;3101.837;1236.358;38.375;2660.599;1987.736;1568.609;396.060;1355.239;2000.084;388.104;1294.577;1608.484;3520.908;2131.533;1134.428;851.749;1790.431;578.689;510.645;1670.829;287.871;1558.000;1090.158;2922.503;3019.071;2854.564;2845.455;1005.873;2422.314;1169.200;1803.543;1156.673;1455.524;12.530;716.791;3611.080;438.164;3001.269;2495.389;2974.354;1898.537;2224.461;3.956;3.657;407.961;320.513;98.701;468.975;2093.611;12.295;3606.434;2519.993;2022.537;2933.769;797.593;3605.847;3592.851;2754.168;1647.833;3339.978;2937.174;2534.833;3225.938;2337.405;1275.425;2041.047;435.609,527.086;2662.068;2850.811;3600.008;3280.224;1971.144;-3.465;1932.109;3592.657;2576.107;1953.380;1828.004;699.881;548.418;-12.692;3227.486;2387.584;208.364;1369.692;-0.239;767.759;2660.070;2194.809;1647.340;1072.759;2263.598;3611.758;1652.820;177.616;9.615;288.696;3408.300;1529.362;2936.361;605.822;1105.456;2178.313;3431.391;1166.193;4.273;3243.388;1259.263;2812.393;393.323;2353.316;2951.624;2275.765;1138.145;2186.725;412.969;1145.269;1527.497;3079.587;345.220;3439.508;2880.691;3583.141;1462.395;359.756;690.472;3216.876;3581.705;2542.131;1849.612;827.844;2865.775;3287.496;317.971;751.337;3198.270;3298.601;1096.697;1088.886;1548.317;1856.335;339.111;2794.789;2156.690;2434.278;785.897;3600.084;2642.772;1250.334;3602.963;2356.294;2911.666;-5.290;9.624;2583.091;1139.589;1887.396;852.043;3579.116;1626.528;2958.982;226.266;1576.071;-2.961;3202.729;1704.288
106,192.4123146533966,105,-553.9479385272317,553.9479385272317,0.34878058171202797,2108.468;2977.965;720.421;1880.253;3585.450;3506.568;8.124;942.820;-0.989;1533.479;-16.327;1442.790;2367.307;542.756;2311.574;2480.809;-3.755;2201.934;1072.977;1658.407;672.258;2529.764;1565.549;2.183;2059.423;3298.535;1041.583;998.184;1556.316;3604.770;3592.505;2445.813;3595.467;3089.180;1249.305;51.555;2668.434;1988.529;1581.529;383.271;1350.948;2004.543;376.895;1283.791;1597.309;3532.052;2144.539;1123.087;861.577;1779.537;581.976;514.054;1677.837;300.018;1569.337;1077.690;2935.523;3029.657;2865.060;2853.579;1017.621;2419.463;1157.911;1793.819;1167.410;1453.376;24.694;716.809;3598.438;447.518;2993.872;2482.704;2965.269;1889.567;2235.107;-5.582;9.178;399.894;328.212;88.982;478.302;2087.094;-0.882;3595.862;2531.384;2034.646;2922.873;787.310;3593.413;3591.842;2753.712;1660.089;3351.682;2938.341;2529.091;3219.066;2340.479;1263.088;2029.704;432.584,539.522;2654.347;2857.161;3601.364;3290.872;1958.219;-9.796;1944.240;3580.681;2569.508;1940.835;1817.596;686.756;557.005;-0.209;3238.637;2384.189;219.835;1376.681;-4.843;780.595;2670.358;2184.254;1659.383;1060.670;2255.941;3599.590;1641.455;165.902;16.679;277.497;3421.202;1517.905;2949.157;610.287;1092.607;2166.777;3431.077;1176.071;-3.784;3231.739;1252.055;2823.188;386.097;2365.625;2938.645;2287.557;1126.907;2194.912;400.371;1133.172;1523.815;3067.250;355.780;3436.174;2878.510;3586.441;1451.764;350.726;681.138;3223.116;3594.272;2530.004;1847.942;840.009;2878.330;3298.630;323.358;758.255;3185.953;3298.305;1095.253;1091.542;1548.165;1867.390;326.523;2802.570;2145.505;2422.450;772.733;3611.706;2630.095;1263.165;3591.771;2360.444;2919.739;6.497;-2.305;2590.993;1149.279;1883.584;864.254;3591.269;1631.650;2959.839;234.110;1588.583;9.553;3205.365;1707.371
107,194.33162760734558,106,-554.3764404695592,554.3764404695592,0.20200086361588895,2096.358;2989.116;726.499;1877.488;3591.632;3517.467;-2.074;953.112;2.375;1540.613;-3.628;1430.015;2366.913;532.254;2299.473;2490.716;6.873;2208.684;1071.012;1669.991;679.829;2541.382;1578.347;-3.526;2062.804;3311.484;1033.147;1001.080;1545.240;3595.164;3597.408;2456.200;3594.329;3087.940;1239.363;51.319;2662.585;1986.662;1593.542;374.225;1339.741;2010.514;363.927;1292.635;1585.679;3545.072;2139.948;1125.314;863.092;1780.665;583.005;513.584;1689.014;304.475;1562.816;1076.524;2946.467;3017.727;2869.781;2862.310;1015.487;2412.604;1145.489;1805.105;1157.138;1440.710;13.785;725.475;3598.624;434.969;2983.646;2491.748;2976.627;1896.958;2224.318;6.164;-3.230;388.214;341.097;76.077;485.969;2074.397;-1.965;3603.779;2544.419;2045.731;2912.430;780.079;3584.898;3600.703;2761.824;1671.197;3347.586;2931.031;2519.524;3213.086;2333.586;1262.633;2018.330;433.947,549.192;2642.646;2857.521;3600.845;3296.595;1954.341;2.713;1954.836;3568.407;2579.641;1938.948;1805.069;689.787;569.731;-1.717;3249.162;2371.432;232.785;1364.466;4.819;777.440;2659.917;2171.757;1668.581;1051.306;2243.047;3597.715;1638.085;154.875;29.474;289.669;3434.340;1504.888;2958.463;601.090;1089.901;2155.137;3431.996;1164.919;1.049;3237.337;1264.432;2813.977;398.617;2377.240;2947.241;2300.635;1125.351;2184.586;399.385;1123.978;1522.927;3054.250;368.795;3444.908;2891.072;3581.165;1453.136;338.176;668.623;3236.001;3603.238;2522.343;1855.723;852.895;2869.872;3310.564;312.691;768.901;3172.995;3301.011;1106.303;1079.041;1560.717;1866.988;316.757;2815.311;2152.667;2430.904;781.745;3599.445;2634.907;1266.153;3597.059;2372.118;2932.553;9.988;-11.531;2603.925;1155.612;1872.954;856.021;3596.942;1644.096;2972.076;221.917;1598.800;14.535;3212.103;1707.976
108,196.03010416030884,107,-554.7333171748373,554.7333171748373,0.3210531615277097,2090.141;2977.610;732.801;1871.137;3604.473;3526.780;-14.403;940.953;8.274;1531.745;5.878;1422.780;2358.057;539.638;2311.929;2503.585;-2.712;2196.894;1082.340;1666.244;691.881;2541.108;1587.070;8.235;2074.038;3319.882;1020.246;1010.842;1552.501;3585.624;3600.903;2468.898;3606.307;3100.157;1230.476;52.827;2654.479;1985.749;1582.536;385.510;1350.013;1998.104;350.862;1281.712;1585.052;3556.671;2146.766;1136.753;874.488;1793.383;592.458;504.686;1689.712;291.929;1574.698;1065.582;2951.376;3005.199;2857.828;2875.075;1003.732;2399.773;1149.540;1794.753;1145.366;1431.321;1.110;713.343;3604.346;423.723;2996.136;2495.247;2982.158;1909.815;2236.540;14.955;6.580;376.577;345.448;64.167;483.844;2061.322;-5.400;3598.178;2536.632;2039.666;2900.484;791.147;3578.921;3598.422;2774.660;1682.822;3334.868;2943.638;2526.173;3225.765;2333.684;1273.850;2028.445;434.668,547.009;2630.825;2870.214;3600.816;3284.515;1953.478;14.686;1954.155;3580.225;2592.555;1950.597;1792.494;702.127;558.183;-2.170;3239.197;2358.870;238.175;1373.640;-7.040;766.760;2667.777;2158.958;1658.404;1061.150;2243.150;3589.070;1642.521;165.777;17.873;302.679;3435.396;1498.179;2969.583;613.727;1088.181;2142.229;3432.685;1152.012;-6.957;3225.914;1276.929;2801.216;387.614;2385.523;2935.298;2288.811;1113.858;2194.469;387.689;1135.470;1519.060;3048.836;380.203;3457.820;2897.833;3593.642;1440.921;341.197;655.936;3248.995;3591.999;2509.619;1868.607;865.232;2857.540;3312.303;304.900;757.309;3173.719;3288.604;1119.049;1067.544;1571.411;1875.493;303.814;2828.361;2152.133;2443.801;794.662;3599.952;2647.285;1266.978;3584.877;2385.054;2942.350;17.270;1.101;2594.271;1143.322;1870.436;843.345;3609.683;1647.760;2984.943;208.964;1591.774;23.946;3200.314;1709.744
109,197.8909969329834,108,-555.1998197585858,555.1998197585858,0.3623959319758798,2078.638;2987.509;731.404;1880.138;3592.391;3515.651;-1.782;946.558;-3.834;1543.386;4.359;1413.003;2346.030;527.666;2313.276;2502.872;-2.100;2208.529;1072.356;1678.531;698.070;2528.849;1595.756;-2.857;2086.893;3332.491;1007.881;1023.734;1548.152;3596.499;3610.302;2477.718;3595.565;3091.195;1242.724;46.961;2650.251;1974.661;1590.044;397.693;1361.671;2004.091;342.730;1274.512;1576.692;3563.151;2140.665;1125.673;887.402;1785.000;580.073;503.788;1677.125;300.413;1575.920;1071.350;2962.657;3003.224;2848.673;2888.060;1005.384;2401.323;1137.180;1783.769;1154.984;1440.097;-3.329;700.850;3592.409;411.372;3006.225;2503.974;2971.466;1921.758;2233.557;4.395;-2.689;363.625;357.953;51.651;495.852;2063.157;6.346;3609.975;2548.274;2048.434;2888.796;783.889;3590.524;3610.351;2787.478;1695.721;3325.550;2933.503;2534.433;3215.571;2345.593;1272.270;2017.779;438.219,534.430;2617.970;2863.249;3612.967;3291.101;1947.909;4.172;1941.684;3571.495;2580.587;1938.952;1804.856;713.129;569.656;8.708;3227.266;2369.382;226.218;1384.793;1.817;777.995;2677.625;2170.537;1668.874;1074.007;2245.927;3595.575;1629.836;166.331;16.474;299.204;3426.721;1510.202;2981.625;624.737;1086.469;2152.826;3421.385;1151.383;5.481;3235.436;1273.192;2813.078;391.557;2382.000;2933.379;2287.303;1115.739;2206.020;376.534;1131.428;1524.358;3036.284;388.123;3453.375;2885.627;3605.196;1432.996;329.581;644.069;3238.267;3603.728;2521.539;1856.875;855.328;2862.442;3302.698;314.648;744.359;3185.947;3298.943;1107.173;1077.153;1559.882;1888.144;291.562;2820.306;2139.980;2434.448;788.999;3609.626;2656.567;1266.368;3593.567;2378.925;2948.216;5.028;8.301;2582.187;1149.236;1883.061;854.612;3597.942;1635.831;2996.252;210.105;1586.461;12.009;3209.319;1703.086
110,199.8072259426117,109,-555.1927327051517,555.1927327051517,0.3002702578934413,2090.660;2993.953;718.749;1883.857;3588.461;3517.318;-0.738;934.798;6.650;1533.544;-4.688;1424.652;2339.466;514.996;2325.835;2491.519;9.598;2217.669;1064.273;1666.640;710.776;2540.968;1602.330;8.870;2075.032;3339.191;1019.244;1011.905;1559.812;3609.319;3597.715;2486.729;3599.794;3102.061;1232.059;35.806;2637.579;1961.932;1602.088;409.163;1360.767;2016.505;355.145;1282.373;1588.173;3575.667;2128.940;1131.731;898.371;1793.141;580.203;496.007;1665.104;312.879;1565.633;1083.649;2974.772;2991.399;2860.937;2877.724;992.942;2413.076;1144.113;1779.843;1157.812;1452.900;9.151;696.938;3600.475;400.469;3000.339;2493.360;2960.541;1910.929;2236.454;-7.793;-4.348;350.650;349.597;39.067;483.547;2051.044;9.591;3597.847;2561.177;2061.185;2900.437;782.270;3598.634;3597.839;2782.585;1696.911;3325.522;2939.239;2547.220;3203.329;2352.794;1284.848;2012.915;449.361,521.625;2616.646;2875.188;3602.488;3303.838;1960.510;2.382;1952.981;3565.715;2588.587;1926.104;1794.633;725.989;582.338;-2.497;3239.629;2358.335;213.331;1397.237;-9.629;771.691;2688.754;2163.261;1656.685;1086.814;2237.194;3606.369;1635.789;178.856;10.994;311.231;3438.663;1516.445;2994.531;637.335;1084.180;2165.562;3425.931;1147.639;3.259;3227.502;1281.134;2804.307;392.111;2370.932;2941.746;2275.453;1103.227;2197.717;363.638;1134.709;1526.103;3045.651;378.227;3441.117;2895.467;3592.847;1421.301;335.285;631.146;3246.045;3592.550;2512.025;1861.350;860.007;2849.899;3289.873;302.089;754.738;3198.280;3309.409;1115.476;1087.069;1565.480;1876.393;290.132;2831.483;2152.229;2444.121;776.858;3597.687;2669.383;1261.135;3585.567;2366.877;2935.725;-7.887;-2.319;2569.426;1139.701;1888.470;856.295;3607.210;1622.958;2984.557;222.150;1598.824;-0.911;3222.112;1712.339
111,201.52576684951782,110,-555.0002393806128,555.0002393806128,0.275148975841993,2078.822;3006.257;727.022;1871.356;3580.081;3529.894;-6.481;922.561;10.590;1521.319;7.189;1420.852;2350.611;504.140;2338.629;2497.252;-1.787;2229.602;1051.548;1676.803;723.361;2531.613;1601.682;1.968;2086.840;3327.054;1029.839;1010.846;1547.432;3597.491;3599.467;2499.397;3604.135;3106.166;1237.250;22.975;2649.541;1972.227;1591.881;403.243;1373.071;2007.366;349.646;1271.059;1582.068;3580.101;2137.410;1139.367;909.383;1795.668;567.652;484.211;1656.333;323.363;1577.729;1074.843;2984.341;3001.741;2851.045;2888.934;989.950;2401.133;1133.451;1767.227;1147.694;1447.321;3.967;707.269;3603.981;411.940;3009.676;2505.366;2947.713;1922.444;2223.929;3.936;7.939;355.083;344.801;42.093;470.925;2055.680;21.939;3605.241;2550.766;2050.344;2903.665;773.415;3611.239;3593.281;2792.671;1707.728;3315.145;2951.502;2538.024;3193.666;2365.411;1286.201;2025.382;455.925,525.718;2605.292;2879.541;3604.809;3296.084;1973.341;11.311;1946.993;3578.038;2584.310;1927.146;1796.779;730.848;592.692;7.864;3230.678;2366.902;218.086;1408.290;2.113;774.570;2681.127;2154.621;1661.675;1097.689;2249.594;3593.977;1630.915;170.917;-1.644;316.458;3451.214;1507.185;2989.527;634.625;1073.140;2165.042;3418.987;1135.783;-8.290;3239.093;1270.510;2807.662;403.811;2380.960;2954.475;2268.126;1092.050;2210.001;350.735;1122.659;1520.156;3035.966;382.500;3449.447;2900.786;3598.818;1422.142;322.939;640.155;3253.083;3595.907;2508.876;1871.622;848.038;2848.022;3278.257;304.011;743.526;3196.059;3299.767;1125.361;1076.621;1572.980;1863.588;301.959;2828.502;2147.680;2447.917;764.378;3603.895;2675.052;1271.325;3591.514;2354.182;2926.465;2.215;2.324;2556.707;1128.439;1894.539;851.155;3596.625;1631.622;2987.447;234.287;1609.881;-6.376;3234.159;1711.544
112,203.4007806777954,111,-555.153465491238,555.153465491238,0.2783060826013286,2086.598;3010.673;739.416;1870.988;3590.666;3541.834;4.571;932.753;-1.708;1517.220;3.208;1415.666;2363.355;516.001;2342.731;2509.859;-9.979;2218.745;1062.433;1669.990;727.229;2541.953;1589.569;12.088;2098.444;3314.678;1025.421;999.126;1543.983;3602.007;3602.986;2493.820;3591.779;3118.716;1225.591;17.994;2642.600;1964.439;1579.136;390.752;1376.829;1998.547;338.919;1280.130;1569.641;3592.576;2125.301;1126.963;897.220;1784.467;554.972;496.470;1666.762;316.925;1590.554;1062.152;2971.936;3014.469;2839.839;2896.480;977.505;2405.786;1121.231;1772.453;1159.951;1435.260;2.280;719.186;3591.886;403.938;3021.656;2494.267;2952.950;1920.870;2226.521;-3.537;0.822;360.398;332.218;29.728;474.679;2068.163;30.338;3595.324;2546.405;2046.723;2916.065;785.784;3599.164;3592.495;2799.869;1720.499;3326.463;2946.738;2526.026;3198.516;2361.710;1297.619;2033.835;443.442,518.401;2592.516;2867.094;3593.810;3284.634;1966.597;-0.896;1936.230;3589.019;2592.162;1932.437;1808.352;731.531;589.674;1.837;3236.511;2379.368;214.015;1398.383;7.834;787.113;2678.363;2166.176;1655.450;1110.374;2262.234;3602.158;1618.521;169.239;-13.406;305.472;3443.893;1494.476;2977.877;627.587;1070.467;2173.829;3418.251;1122.966;3.766;3251.893;1257.783;2820.134;391.713;2393.699;2967.262;2280.117;1104.054;2203.055;348.759;1110.294;1530.773;3030.024;394.981;3437.466;2913.371;3589.310;1434.580;318.879;630.348;3240.954;3607.814;2521.014;1861.037;835.233;2852.717;3289.149;294.256;731.360;3183.694;3287.463;1135.203;1087.921;1585.615;1856.221;314.524;2815.980;2135.491;2458.320;751.606;3592.989;2663.008;1280.086;3604.119;2341.472;2936.727;3.905;8.723;2561.574;1115.649;1895.994;863.184;3591.566;1643.720;2975.317;247.116;1599.127;3.771;3242.311;1722.480
113,205.30272150039673,112,-555.1760358969276,555.1760358969276,0.3670157153346773,2098.718;3023.197;750.700;1881.941;3590.886;3552.196;16.946;935.458;-13.880;1504.721;-9.034;1404.047;2353.815;511.957;2335.648;2518.394;2.371;2229.415;1073.344;1680.302;716.090;2553.970;1601.928;24.273;2109.780;3301.963;1037.571;1009.921;1537.014;3610.689;3592.207;2487.419;3588.308;3111.748;1212.854;30.102;2630.020;1975.627;1575.199;383.623;1389.343;1985.969;326.250;1267.952;1556.963;3605.296;2113.253;1114.849;904.762;1795.200;550.500;489.071;1655.153;304.406;1596.429;1049.394;2962.082;3011.219;2844.810;2886.309;964.890;2398.642;1108.456;1762.424;1172.721;1447.202;-0.253;713.169;3598.265;399.148;3016.842;2482.072;2965.413;1908.547;2238.261;-0.697;2.386;372.940;323.879;41.143;477.621;2080.895;18.107;3587.599;2558.599;2043.237;2928.109;796.763;3608.811;3600.689;2812.450;1720.693;3339.199;2952.359;2522.655;3210.700;2369.476;1310.319;2021.911;446.832,505.925;2579.971;2867.522;3601.891;3295.486;1957.183;-3.600;1928.350;3601.742;2581.466;1929.537;1805.056;743.519;578.000;-8.931;3224.907;2388.691;201.584;1386.282;7.971;777.441;2665.865;2156.897;1643.107;1121.892;2274.774;3600.240;1610.087;157.780;-1.083;316.074;3454.915;1502.185;2978.313;615.032;1079.116;2185.276;3430.489;1132.438;-1.466;3247.783;1249.671;2815.011;401.509;2405.116;2959.914;2290.673;1116.379;2198.207;360.558;1121.576;1519.153;3030.059;407.592;3430.318;2924.628;3600.136;1446.998;306.452;624.372;3243.672;3596.766;2532.009;1870.158;839.056;2841.118;3287.591;284.856;719.727;3186.338;3298.432;1145.302;1081.786;1596.947;1850.374;327.003;2817.323;2129.381;2460.473;756.500;3601.666;2660.102;1292.461;3597.970;2349.907;2949.251;-7.729;-3.502;2550.186;1111.652;1883.570;851.603;3579.552;1638.608;2982.479;259.653;1586.575;-2.737;3231.589;1734.985
114,207.01694917678833,113,-555.0050095469182,555.0050095469182,0.36573011870054806,2108.182;3035.217;742.617;1893.334;3603.247;3564.821;15.236;924.579;-1.782;1492.080;2.162;1415.722;2341.252;502.430;2347.367;2506.595;6.489;2225.716;1085.852;1671.160;724.921;2558.044;1601.209;14.207;2112.202;3304.119;1026.187;1014.761;1525.434;3598.540;3601.279;2498.991;3597.493;3101.527;1211.488;42.384;2636.507;1985.675;1563.170;395.864;1399.364;1989.981;336.974;1257.837;1553.402;3594.186;2116.494;1112.241;916.703;1807.696;538.069;491.380;1647.382;299.129;1584.593;1038.470;2962.956;2999.248;2857.288;2873.825;974.861;2389.211;1114.393;1761.347;1178.389;1454.453;12.032;700.697;3607.088;386.920;3016.597;2492.549;2977.876;1897.981;2228.372;11.532;-9.829;366.922;334.703;31.733;465.235;2088.104;6.387;3596.296;2549.238;2053.721;2918.751;809.141;3597.476;3589.526;2800.984;1732.756;3329.953;2940.575;2534.994;3211.897;2382.019;1317.031;2015.912;454.153,493.329;2567.314;2867.809;3603.139;3308.061;1944.670;8.093;1940.440;3592.732;2583.869;1940.536;1792.881;756.070;589.498;3.270;3222.398;2380.810;189.089;1373.569;17.308;786.833;2677.167;2147.732;1630.386;1117.284;2265.530;3610.337;1615.899;148.940;3.027;323.512;3460.536;1498.592;2990.415;617.918;1070.351;2197.962;3425.646;1142.432;-9.241;3238.984;1261.721;2804.080;413.508;2417.395;2964.319;2303.278;1112.854;2206.204;369.812;1132.851;1507.247;3042.453;397.187;3440.505;2936.125;3612.467;1459.688;313.093;619.580;3232.239;3596.727;2524.564;1877.686;835.033;2828.536;3277.019;274.122;707.394;3198.040;3309.630;1157.922;1069.315;1588.734;1860.547;316.200;2823.889;2117.007;2472.504;744.755;3608.009;2648.290;1300.775;3601.836;2356.974;2961.789;3.861;4.128;2542.841;1123.758;1884.602;851.110;3569.849;1649.851;2972.361;254.717;1593.639;-9.393;3219.091;1747.690
115,208.87378120422363,114,-555.1878350957538,555.1878350957538,0.18458791209176248,2112.508;3029.473;731.931;1898.950;3592.687;3572.448;25.296;936.413;-2.711;1503.122;1.734;1428.215;2346.201;500.970;2355.293;2500.544;-2.192;2221.489;1073.807;1676.299;714.463;2564.927;1599.829;4.611;2122.081;3295.955;1034.266;1027.109;1519.460;3604.532;3592.480;2493.953;3593.453;3092.369;1223.368;48.100;2647.804;1974.187;1552.523;386.824;1395.307;1981.726;334.674;1261.456;1542.875;3598.411;2128.873;1124.323;905.459;1818.780;546.479;485.173;1650.638;310.998;1590.582;1035.133;2954.243;2986.861;2857.883;2869.902;971.442;2376.778;1103.224;1773.536;1167.438;1442.970;5.153;712.636;3594.862;398.839;3004.285;2485.341;2985.294;1891.348;2230.523;5.613;2.123;378.506;331.569;26.597;467.509;2079.867;0.320;3588.687;2556.594;2063.879;2926.413;797.768;3600.965;3585.106;2793.289;1741.083;3341.378;2952.253;2545.602;3223.822;2377.488;1308.212;2015.026;442.878,503.093;2559.127;2861.626;3591.672;3299.072;1952.877;-1.816;1941.517;3597.204;2596.213;1950.676;1781.467;764.824;580.418;5.423;3212.132;2388.850;178.569;1378.847;5.663;776.673;2689.023;2142.648;1640.485;1104.903;2271.014;3598.267;1615.190;151.991;-0.841;315.261;3471.721;1509.332;2983.083;622.058;1058.049;2190.023;3436.265;1143.225;2.794;3250.487;1274.295;2808.666;410.537;2405.568;2962.717;2295.371;1119.698;2218.363;359.556;1132.064;1495.300;3032.765;408.983;3429.347;2948.589;3600.612;1451.700;302.333;631.488;3241.431;3608.869;2532.029;1890.084;846.989;2821.369;3286.138;279.475;706.404;3209.489;3319.485;1157.163;1059.223;1576.280;1872.388;319.561;2812.868;2114.014;2485.051;741.769;3595.868;2641.521;1295.898;3599.696;2366.485;2960.134;2.885;-7.444;2532.691;1116.770;1878.709;839.305;3580.196;1662.443;2978.344;260.963;1596.606;2.907;3210.765;1747.548
116,210.7580680847168,115,-554.8980468017103,554.8980468017103,0.34962352406070973,2124.850;3033.070;743.107;1887.390;3602.561;3584.875;13.481;927.827;8.163;1513.147;9.097;1417.708;2335.801;488.734;2365.680;2507.551;8.730;2209.190;1077.558;1688.272;707.892;2557.663;1597.137;-7.448;2134.568;3283.644;1042.012;1038.615;1531.285;3593.600;3604.116;2505.888;3582.525;3103.840;1235.171;36.743;2659.668;1980.796;1563.151;395.785;1407.256;1975.341;346.648;1250.944;1532.004;3589.879;2117.888;1121.830;899.876;1815.726;550.992;472.808;1638.603;321.237;1579.415;1023.600;2965.374;2975.011;2849.273;2880.090;964.548;2364.158;1105.576;1786.046;1166.889;1436.642;-7.254;716.301;3591.756;389.873;2991.684;2492.528;2974.877;1878.989;2242.789;16.606;0.268;369.204;319.472;14.531;467.126;2067.869;3.947;3600.850;2546.683;2053.205;2934.747;800.305;3597.759;3596.717;2781.164;1751.166;3330.715;2964.544;2544.761;3236.239;2367.376;1295.798;2024.773;450.362,494.373;2556.633;2849.250;3599.075;3290.813;1963.359;9.416;1931.140;3609.555;2608.815;1963.194;1769.752;777.291;587.069;16.748;3199.652;2377.025;166.042;1367.480;-6.899;764.237;2701.501;2130.763;1631.324;1092.491;2283.360;3592.711;1627.310;164.322;-11.817;327.291;3461.237;1519.044;2976.021;610.122;1045.479;2201.566;3424.165;1152.231;0.549;3239.629;1271.135;2796.507;398.278;2393.980;2950.398;2283.195;1113.020;2230.942;356.598;1144.354;1484.084;3042.823;420.909;3441.146;2961.205;3601.042;1439.337;307.436;627.145;3253.859;3600.991;2520.048;1902.703;859.565;2808.970;3275.271;281.926;718.326;3222.063;3331.977;1169.323;1047.996;1587.454;1884.967;308.233;2824.730;2102.628;2497.637;740.302;3587.328;2629.139;1293.160;3611.411;2355.220;2972.186;-8.612;2.896;2534.062;1126.465;1866.333;826.728;3568.881;1675.071;2967.912;249.144;1584.342;5.845;3222.479;1759.249
117,212.66601824760437,116,-555.0610774081016,555.0610774081016,0.2675795303036118,2136.140;3021.206;732.931;1892.643;3601.227;3585.279;19.842;938.267;3.293;1502.169;8.130;1405.453;2347.235;497.632;2353.771;2519.488;0.746;2219.888;1079.192;1700.809;695.595;2569.667;1586.704;4.403;2122.738;3294.942;1053.407;1027.125;1523.350;3597.439;3598.587;2501.711;3573.070;3116.264;1223.890;38.743;2670.787;1974.560;1552.084;393.161;1401.465;1987.100;342.257;1262.789;1543.332;3582.099;2124.742;1131.005;887.711;1803.507;562.880;468.110;1626.414;317.458;1568.688;1035.179;2953.536;2977.865;2854.116;2891.687;953.784;2372.996;1109.889;1786.158;1178.449;1447.930;3.548;706.634;3595.883;379.573;3002.592;2503.268;2986.193;1885.773;2254.339;7.193;-0.112;364.387;312.782;9.533;478.649;2076.251;13.237;3602.971;2554.564;2040.730;2947.132;802.674;3596.156;3605.792;2779.227;1740.215;3318.765;2954.219;2533.181;3225.407;2354.926;1292.178;2013.829;442.295,505.387;2568.404;2852.124;3611.440;3278.926;1957.403;11.002;1943.106;3599.059;2597.695;1952.283;1766.543;771.294;575.091;19.149;3193.064;2366.672;176.953;1374.880;1.240;775.220;2714.049;2140.176;1640.970;1096.632;2272.674;3591.554;1615.591;154.087;0.155;315.979;3453.921;1529.633;2964.630;598.642;1050.855;2213.919;3414.616;1164.565;-10.317;3242.539;1258.881;2791.202;396.214;2384.475;2940.318;2291.617;1100.826;2234.633;344.353;1146.716;1494.976;3034.332;431.085;3445.389;2968.847;3606.460;1429.557;295.841;618.598;3265.215;3605.815;2528.923;1913.944;863.758;2818.796;3264.031;294.192;712.067;3228.585;3324.227;1160.680;1047.411;1578.769;1895.488;306.548;2834.192;2114.272;2498.904;728.762;3586.623;2633.317;1280.908;3599.343;2342.710;2975.968;2.411;1.102;2546.322;1138.600;1870.484;823.627;3579.174;1683.300;2971.953;260.650;1573.439;-2.195;3232.756;1748.437
118,214.3837559223175,117,-555.8429553015385,555.8429553015385,0.31413705367638145,2145.798;3031.352;720.658;1904.646;3589.881;3582.409;18.350;936.960;-7.411;1503.788;10.088;1410.813;2358.368;503.646;2341.632;2528.279;-11.486;2232.315;1086.851;1712.195;684.449;2558.601;1598.479;2.251;2112.956;3304.411;1043.885;1017.512;1511.107;3608.614;3602.168;2489.689;3584.857;3127.489;1222.942;46.424;2665.741;1962.426;1546.552;404.379;1389.252;1999.456;337.998;1272.068;1552.273;3586.674;2133.043;1123.627;876.542;1808.379;557.241;479.637;1633.746;329.158;1579.319;1033.987;2957.854;2989.782;2843.774;2893.297;964.921;2385.215;1121.611;1774.436;1179.798;1438.087;6.416;709.407;3605.374;387.492;3013.448;2494.071;2997.621;1893.447;2249.012;-5.006;-9.601;375.722;321.557;-0.248;468.581;2083.212;2.541;3591.868;2566.697;2049.459;2957.970;795.843;3598.565;3593.710;2791.162;1727.782;3311.779;2942.503;2541.864;3213.862;2343.264;1299.284;2005.426;430.189,516.121;2580.842;2864.233;3599.875;3267.041;1960.594;2.442;1943.480;3603.033;2605.448;1963.525;1766.793;764.916;580.048;7.149;3200.061;2356.748;181.348;1384.982;-3.464;781.933;2712.927;2152.552;1647.386;1084.971;2261.979;3600.044;1617.230;160.001;1.239;324.355;3441.638;1520.073;2952.257;599.702;1059.506;2203.220;3414.176;1171.351;1.443;3253.712;1267.708;2782.392;404.234;2388.232;2942.212;2280.022;1088.369;2231.354;336.723;1149.591;1494.600;3037.665;419.620;3452.921;2958.631;3594.602;1418.343;287.596;630.472;3275.875;3601.337;2517.384;1909.150;857.464;2818.911;3251.582;286.370;700.204;3240.787;3311.991;1172.257;1057.954;1571.605;1907.637;300.666;2837.645;2114.420;2488.490;739.593;3597.601;2622.661;1271.094;3599.848;2353.350;2987.751;-1.985;-6.152;2554.848;1148.948;1882.007;824.096;3591.296;1673.890;2960.544;254.061;1568.943;-4.651;3221.534;1740.601
