Wind_Direction,Wave_Direction,Wind_Speed,Wave_Height,Surge,Sway,Heave,Pitch,Yaw,Roll
0,60,3,6,7.516714102387429,-0.09859586284914258,-0.06922406717146078,1.516406715095043,0.019929779712523667,0.048923453442994286
0,60,3,8,12.37166808795929,-0.17890459551565618,-0.17006441930425353,2.498775836288929,0.02600631122751174,0.10135755021921068
0,60,3,10,18.999768988132477,-0.22667146119874998,-0.3481256190724671,3.8453072103261947,0.017196598987494326,0.14821413496820424
0,60,3,12,23.529940304756163,-0.2975772352140593,-0.503999733991921,4.8497500371932984,-0.010139575791014068,0.2054688571824063
0,60,3,14,18.211953347682954,-0.4867401043413156,-0.32397138653695584,3.3619613594412803,-0.062401190204292106,0.2553089133804892
0,60,3,16,16.09132518172264,-0.6108517532058176,-0.2729532912799605,2.7981410938799383,-0.09621253192992844,0.2789468069523573
0,60,3,18,15.123442731142044,-0.7264560317281575,-0.2547320365780397,2.57842978618294,-0.12882044182683602,0.29778823742526583
0,60,3,20,14.853470556020737,-0.8364210442690837,-0.2457649393510692,2.535090580623495,-0.20898622468978034,0.31222578031573284
0,60,3,22,14.951847291231156,-0.9328126368648664,-0.24245104298774459,2.560662682587776,-0.313519128054475,0.3228420169176825
0,60,5,4,3.8106750992536544,-0.09030447972634648,-0.008685236744255235,0.7524526650086045,0.028708054449323527,0.014880603276524199
0,60,5,6,7.543084422469139,-0.15198069509569906,-0.06351050619002808,1.5187140235900878,0.02680670598759116,0.051274094217244964
0,60,5,8,12.391225185155868,-0.22468431023992524,-0.1646249747951879,2.5024010258316993,0.02785533802208829,0.10356521276441571
0,60,5,10,19.003916395664216,-0.2642758732780949,-0.3432771368101239,3.8474529522657392,0.013075037045831777,0.1500642787482866
0,60,5,12,23.356905510902404,-0.33928803697881815,-0.490997471254319,4.763130182981491,-0.024543236017522417,0.2099100117267435
0,60,5,14,18.217107805252077,-0.5256982149113028,-0.31640847503766417,3.351619755625725,-0.07201124493383212,0.25691281893172707
0,60,5,16,16.107950307130814,-0.6521488054274632,-0.26453017943161466,2.7919386574327945,-0.10359620544897188,0.28027463196865576
0,60,5,18,15.144752846240998,-0.768120327320692,-0.2455770702925156,2.5749352992400527,-0.13742752165246203,0.29861459135927726
0,60,5,20,14.876499299287795,-0.8764922018780781,-0.2364202763366575,2.531994570699899,-0.21929623527504735,0.31238422667890153
0,60,5,22,14.974751444578171,-0.9733848074453999,-0.23288969291994363,2.558349917823478,-0.3215486394050986,0.3232601727406527
0,60,7,4,3.854457194447517,-0.19900500524422113,-0.0014731995187712529,0.7599800184890628,0.05170677404258277,0.02277215485948909
0,60,7,6,7.5934159702062605,-0.2595124593214205,-0.05695470521316975,1.5247801141738893,0.037247167766295206,0.0588491592478822
0,60,7,8,12.435004942893983,-0.3123198191163615,-0.15788158180312098,2.5082544525265695,0.03138780988412384,0.11051709416913581
0,60,7,10,19.032559051513672,-0.3360467057915121,-0.3371889099264117,3.851531866371632,0.00869616284613585,0.15629666133492037
0,60,7,12,23.24998636817932,-0.41384910819853393,-0.47923897454701364,4.687605553150177,-0.041215680108958624,0.21936774165312237
0,60,7,14,18.241731767177583,-0.5969959854020345,-0.3080224765497342,3.3370365878343584,-0.08407541049390238,0.2627745694784389
0,60,7,16,16.141476985931398,-0.7258252847318654,-0.2558248875212053,2.7835082104504107,-0.11309833445547429,0.2855568215624662
0,60,7,18,15.185016121387482,-0.8429266651787911,-0.2364461287339509,2.570596004113555,-0.14793450782286527,0.30299233173763784
0,60,7,20,14.917872932195664,-0.9501589211170213,-0.22720504835080466,2.528734595031987,-0.2330768429029631,0.31582570425600714
0,60,7,22,15.01901493859291,-1.0459526559379302,-0.22374821469997913,2.556072907790338,-0.3307418110759863,0.32679341781901533
0,120,1,4,3.6491449156403544,-0.031845033174189664,-0.01845823767901294,0.7532737159729004,0.005275039009314242,0.014194604407285396
0,120,1,6,7.4946606208086015,-0.09581629847653039,-0.07319719814229757,1.5189733508229255,0.015531740174693368,0.05070386375634553
0,120,1,8,12.3756736972332,-0.17186988423162075,-0.17374274018034339,2.498536793410778,0.024676584346673167,0.10283430207074389
0,120,1,10,19.023307857990265,-0.22058339730118906,-0.3511262998431921,3.8448191791772843,0.020840441097188887,0.14982720804435667
0,120,1,12,23.782106529712678,-0.2942407050766051,-0.5167654364109039,4.92625959944725,0.0016442397922994587,0.20592510438524186
0,120,1,14,18.226457050323486,-0.470309728898108,-0.3303694971576333,3.3662994154691694,-0.056072737264735224,0.25719213898107407
0,120,1,16,16.09349504351616,-0.5919671262353658,-0.2802500134288393,2.8009405899047852,-0.09224953345413406,0.2807452911688015
0,120,1,18,15.125253296852112,-0.7090269149839878,-0.2624364041384306,2.5803538210317494,-0.1246451996545078,0.29960144144296647
0,120,1,20,14.856192667961121,-0.8193378548175096,-0.2536987084239936,2.537771031489632,-0.20341963828833468,0.3142606283706248
0,120,1,22,14.953501517534256,-0.9154251678586006,-0.2503113823490585,2.5637574201637543,-0.31029079445586105,0.32502374364424097
0,120,3,4,3.7475765767097475,-0.035421716508923506,-0.014255814058943998,0.7523687696009874,5.007976356864674e-06,0.011219937538210616
0,120,3,6,7.522251421332359,-0.0974239220825275,-0.06894216662207145,1.5185815901458264,0.012182328939631589,0.047808048171225206
0,120,3,8,12.375774651050568,-0.1785172119570634,-0.16955346458102577,2.500205407500267,0.020097839977465354,0.10007745001140028
0,120,3,10,19.01092035531998,-0.23020512190142473,-0.3477137861251831,3.8461372613310814,0.012301419831946986,0.1466958140701863
0,120,3,12,23.483585595607757,-0.3141309042920402,-0.5012285908013582,4.844852816581726,-0.007921662438262502,0.204144481019468
0,120,3,14,18.22162437391281,-0.47023151813092773,-0.3239686591625214,3.360190480351448,-0.06095117063306679,0.25420815271603353
0,120,3,16,16.107920833587645,-0.58690329596839,-0.2730771996434132,2.7979217411577704,-0.09503907783481737,0.2782020809989517
