x_coordinate,y_coordinate,x0,y0,x1,y1
2787.991592036472,9909.01383201047,0,0,10000.0,10000.0
9732.045325108898,4203.096130653045,0,0,10000.0,10000.0
129.35788382103186,9271.912422442474,0,0,10000.0,10000.0
6574.62123763201,1546.068200014672,0,0,10000.0,10000.0
9818.964181957444,7659.437751933828,0,0,10000.0,10000.0
5615.312622165833,7646.885515623242,0,0,10000.0,10000.0
2165.477053223028,3639.158667822909,0,0,10000.0,10000.0
3672.2283036491644,2259.3402006726715,0,0,10000.0,10000.0
4901.88013956099,9489.09099752611,0,0,10000.0,10000.0
8016.166851710048,1693.2542626898196,0,0,10000.0,10000.0
7480.123117559972,571.4327729272784,0,0,10000.0,10000.0
74.55951836207619,1454.2329251063068,0,0,10000.0,10000.0
1786.7330070234589,2682.585819648655,0,0,10000.0,10000.0
9088.695204716309,1282.1997932421957,0,0,10000.0,10000.0
5241.100534908841,126.7857903303271,0,0,10000.0,10000.0
8441.398547205612,3841.1561597522536,0,0,10000.0,10000.0
9512.665554932717,3522.309609448049,0,0,10000.0,10000.0
3703.6680731497486,7248.71394298117,0,0,10000.0,10000.0
4644.955319765146,3332.756498183109,0,0,10000.0,10000.0
4641.020996421304,6101.813271049095,0,0,10000.0,10000.0
2535.0049335745994,1472.3095018243725,0,0,10000.0,10000.0
5265.2841010127895,5492.929332031807,0,0,10000.0,10000.0
405.18628291681847,8403.748242604195,0,0,10000.0,10000.0
3556.0759288755726,4518.288049766454,0,0,10000.0,10000.0
3093.1909353186747,6878.004573903844,0,0,10000.0,10000.0
9131.21975447518,152.0305986068471,0,0,10000.0,10000.0
1699.1575687259285,7998.578134217882,0,0,10000.0,10000.0
1115.2472777382739,4343.220689018264,0,0,10000.0,10000.0
5161.387501573048,8520.174220832532,0,0,10000.0,10000.0
4406.611716099562,4536.834430485273,0,0,10000.0,10000.0
5808.562328148007,2698.9217007839193,0,0,10000.0,10000.0
8450.869441450708,3100.7700935787166,0,0,10000.0,10000.0
1009.2139744844197,8832.606349554533,0,0,10000.0,10000.0
9828.000245554544,1710.3001063063061,0,0,10000.0,10000.0
7827.428657781287,4309.84869702909,0,0,10000.0,10000.0
220.86884230807402,668.2851519763977,0,0,10000.0,10000.0
4230.662244489087,6394.594717199209,0,0,10000.0,10000.0
4632.221605723859,7109.880737639523,0,0,10000.0,10000.0
6602.5489789077255,7241.17054546802,0,0,10000.0,10000.0
5505.983730011795,1677.1567419425949,0,0,10000.0,10000.0
7037.849290389582,1879.6782269673918,0,0,10000.0,10000.0
3000.973474969386,5691.13134502235,0,0,10000.0,10000.0
9988.161875959679,8911.317668376882,0,0,10000.0,10000.0
823.6081229214875,9938.813839776973,0,0,10000.0,10000.0
2745.862547795369,7342.387664428128,0,0,10000.0,10000.0
8456.968013618529,9878.625043788206,0,0,10000.0,10000.0
7387.875905431141,7790.60281084672,0,0,10000.0,10000.0
83.04750975242415,3891.6699423611844,0,0,10000.0,10000.0
6565.014356459191,5566.179204564495,0,0,10000.0,10000.0
