eval,time_s,iter,obj,aep,rms_viol,x,y
181,309.9548578262329,180,-558.7554460135136,558.7554460135136,0.4805401982213836,2290.152;2862.002;518.184;1910.857;3605.920;3585.017;242.185;558.268;10.285;1393.299;21.436;1476.311;2512.336;720.875;2413.684;2526.414;59.545;2322.580;936.676;1809.729;998.999;2458.407;1590.457;24.079;2317.946;3595.791;915.372;974.544;1719.220;3590.848;3600.032;2766.085;3600.050;3601.691;1508.720;-11.331;2780.207;1528.166;1684.398;374.547;1113.397;1878.529;618.290;1153.853;1596.459;3259.222;2028.319;1286.144;800.789;1637.686;202.004;417.351;1975.881;11.712;1666.633;1073.212;3081.385;3019.286;2868.258;3124.488;1186.729;2415.326;1205.622;2200.463;868.568;1217.297;10.751;715.147;3594.942;506.665;2628.419;2317.534;3139.666;1586.841;2096.993;2.145;5.538;49.838;51.186;96.063;427.254;1976.079;577.596;3602.580;2999.079;2172.747;3003.678;756.781;3577.152;3582.507;2944.598;1617.018;3301.354;2946.811;2773.498;3304.438;2288.023;1222.064;2011.579;231.223,524.033;2663.737;3120.624;3604.295;3273.870;1918.799;398.394;2181.283;3548.713;2777.274;1420.315;1764.479;662.310;525.733;-2.971;3371.343;2159.245;197.947;1449.012;-12.819;743.606;2521.941;2187.545;1747.402;1036.101;2186.344;3494.192;1816.315;167.403;2.734;435.851;3581.828;1624.970;2805.539;829.223;974.290;2114.084;3565.118;1284.193;90.538;3602.644;921.697;2560.866;378.773;2469.848;3105.215;2240.101;1188.526;2254.747;343.929;1043.593;1616.102;2887.722;204.250;3266.434;2670.900;3481.078;1223.249;256.498;841.888;3221.157;3612.851;2343.921;1808.778;987.320;3060.114;3268.841;178.606;710.221;3378.277;3151.946;1311.586;1066.915;1521.446;2011.359;-10.781;2999.480;2523.300;2803.547;700.332;3617.299;2614.265;1256.919;3611.817;2366.521;3075.878;-2.530;-8.241;2494.121;1302.131;1807.166;513.793;3567.101;1470.579;2876.813;345.380;1624.839;15.556;3420.925;1967.704
201,344.49090933799744,200,-559.5105181075562,559.5105181075562,0.3055018747425332,2319.145;2896.358;493.732;1958.725;3594.839;3590.808;155.472;604.095;-3.041;1351.218;20.457;1431.237;2717.153;643.043;2414.399;2495.403;23.854;2254.370;927.079;1802.832;1062.404;2528.167;1605.425;0.436;2299.303;3584.843;907.173;836.652;1712.197;3598.325;3594.520;2847.786;3597.753;3578.152;1489.271;4.140;2777.768;1549.982;1785.938;233.539;1148.290;1963.581;580.193;1135.327;1571.301;3169.973;2039.607;1261.513;835.696;1642.345;175.201;443.945;1907.854;5.449;1606.019;1110.338;3132.002;3039.786;2894.302;3211.064;1105.763;2389.751;1120.162;2192.387;826.587;1208.913;5.234;664.950;3605.223;462.508;2637.097;2344.011;3095.586;1612.178;2075.472;37.085;0.604;2.009;13.573;110.916;424.192;1996.665;591.990;3586.401;3050.699;2161.578;3040.108;746.742;3607.735;3595.011;2920.647;1596.046;3356.357;3002.176;2726.718;3250.998;2278.411;1183.833;1980.796;259.367,553.635;2627.663;3044.504;3602.748;3144.826;1868.612;483.175;2082.222;3598.870;2836.939;1440.807;1782.860;564.414;490.185;-3.913;3336.742;2232.757;201.334;1405.458;0.027;745.738;2512.966;2157.394;1821.900;1018.133;2094.890;3549.599;1768.003;170.826;6.688;334.738;3597.398;1578.874;2734.135;758.164;942.765;2052.233;3596.628;1343.664;51.152;3605.646;918.472;2640.170;381.768;2533.020;3124.388;2306.703;1159.697;2236.824;331.386;1087.844;1628.506;2852.477;255.692;3220.597;2656.347;3446.049;1231.626;201.314;829.185;3258.518;3594.903;2344.904;1782.523;1007.225;3071.687;3360.899;189.505;643.483;3318.773;3094.171;1308.844;1037.586;1544.274;2015.733;-7.181;3063.621;2505.131;2765.473;734.270;3607.014;2656.175;1250.737;3606.886;2417.919;3103.971;-7.971;-2.540;2424.363;1203.676;1797.428;559.454;3537.690;1533.320;2913.791;450.553;1520.131;-10.103;3388.900;1950.429
221,380.3536012172699,220,-559.0479740805384,559.0479740805384,0.4197357567955108,2345.556;2838.395;484.988;1969.121;3607.358;3591.587;101.318;624.328;1.076;1284.517;5.759;1269.465;2661.609;676.271;2394.141;2440.468;8.862;2345.341;856.248;1770.327;1093.966;2475.160;1583.444;3.318;2370.585;3601.155;846.091;783.192;1684.331;3580.127;3592.453;2840.172;3597.545;3589.339;1580.043;16.602;2660.270;1553.741;1879.543;262.986;1174.597;1990.177;548.466;1119.445;1610.890;3248.727;2099.041;1237.546;876.519;1613.363;191.204;439.931;1944.744;21.361;1615.230;1060.383;3164.514;3057.413;2829.112;3158.777;1170.512;2425.025;1161.614;2197.941;697.565;1247.875;5.883;693.374;3594.266;523.793;2762.093;2333.688;3119.248;1595.963;2156.221;-6.850;5.347;-1.093;-6.870;57.480;366.800;2014.129;556.723;3602.370;3167.301;2198.042;3161.542;729.445;3593.515;3598.380;2993.664;1576.331;3335.151;2976.425;2749.387;3218.233;2247.132;1196.601;2027.190;256.890,501.811;2541.797;3085.847;3601.178;3111.232;1819.415;493.325;2178.261;3609.340;2852.876;1427.694;1695.663;677.684;414.772;-1.642;3284.715;2216.365;225.736;1386.466;-5.074;769.996;2535.210;2090.082;1816.391;1052.407;2046.318;3596.377;1748.833;175.906;0.503;304.266;3605.176;1536.050;2743.138;779.570;975.455;2024.698;3601.265;1327.562;13.128;3613.564;867.306;2654.886;383.875;2570.300;3161.191;2321.174;1239.852;2250.325;330.044;1131.759;1620.307;2854.480;228.987;3287.790;2660.999;3475.726;1250.848;152.956;803.010;3324.528;3613.604;2364.708;1860.370;940.994;3073.780;3365.857;191.754;609.193;3334.708;3171.925;1292.151;984.835;1557.227;2061.316;9.903;3019.788;2468.787;2710.816;694.831;3598.839;2537.919;1220.410;3578.447;2427.698;3054.087;11.673;-5.389;2394.728;1244.327;1828.289;601.894;3601.359;1566.426;2874.713;459.256;1623.057;-13.708;3421.224;1992.966
241,414.8186864852905,240,-560.0501586784293,560.0501586784293,0.4742561246344714,2294.942;2899.067;371.819;1961.455;3603.731;3596.165;19.312;716.666;-5.664;1249.643;72.128;1321.430;2647.778;614.371;2373.461;2409.916;76.756;2348.605;860.775;1762.038;1063.531;2499.642;1524.750;0.206;2452.134;3568.422;865.750;773.492;1685.321;3591.785;3604.896;2898.745;3598.583;3597.176;1444.252;23.453;2627.967;1563.557;1935.307;325.022;1207.057;1972.199;571.646;1112.844;1626.100;3205.236;2078.337;1319.578;793.104;1651.569;-2.090;269.649;1880.237;50.222;1631.491;1158.624;3220.396;3075.237;2790.744;3248.485;1096.180;2521.127;1200.708;2203.842;651.683;1172.504;24.834;711.555;3604.205;582.649;2730.581;2366.179;3179.690;1601.387;2147.570;5.844;-5.378;20.294;35.168;20.455;427.691;1992.460;458.404;3599.285;3265.335;2242.505;3201.012;752.148;3615.921;3579.449;3074.791;1558.545;3299.415;2866.398;2802.279;3294.011;2288.538;1237.755;1995.854;114.765,475.551;2471.338;3008.905;3608.970;3085.291;1847.475;528.274;2110.515;3616.039;2894.996;1440.581;1743.968;627.552;426.401;33.480;3345.215;2270.799;242.882;1438.127;12.452;845.755;2515.161;2055.097;1817.764;1034.657;2072.604;3595.391;1735.932;185.435;-0.894;220.202;3587.798;1598.348;2764.541;819.805;911.210;2050.410;3601.892;1175.734;9.529;3597.377;825.220;2695.829;362.350;2518.983;3112.961;2346.580;1164.337;2360.461;405.511;1110.989;1716.843;2843.127;329.268;3253.846;2631.779;3394.688;1271.306;45.740;793.969;3275.778;3600.450;2320.655;1856.044;877.900;3049.427;3404.965;213.710;455.948;3325.453;3189.064;1346.096;1008.494;1471.608;2100.170;4.934;3072.674;2481.888;2767.941;708.555;3609.547;2593.867;1263.512;3585.992;2431.669;2993.836;16.674;-15.265;2392.486;1224.698;1859.363;643.509;3608.328;1575.514;2908.809;485.396;1607.693;-5.061;3398.538;2053.549
261,451.4521768093109,260,-560.0915992380385,560.0915992380385,0.29791023936104394,2252.439;2872.671;347.341;2005.158;3592.511;3586.524;61.477;724.489;18.340;1272.906;17.594;1381.146;2668.216;575.570;2352.076;2541.044;14.516;2356.414;840.011;1831.858;1061.669;2493.787;1513.145;20.528;2531.389;3588.703;809.682;713.811;1721.054;3570.327;3564.526;2928.392;3593.439;3588.076;1450.669;1.475;2718.615;1514.143;2024.265;301.466;1140.778;2015.944;580.638;1093.858;1549.725;3228.307;2123.913;1300.634;739.775;1636.577;12.102;352.298;1900.815;40.327;1701.782;1197.860;3221.130;3030.605;2830.881;3304.976;1124.858;2553.203;1173.182;2247.948;746.487;1175.047;21.197;683.674;3591.046;555.519;2622.270;2420.967;3133.385;1574.642;1994.375;3.417;3.459;12.583;9.833;-8.748;396.164;2002.029;529.136;3601.031;3253.847;2205.191;3192.592;813.220;3602.533;3576.453;3086.333;1515.660;3257.877;2887.927;2816.845;3267.019;2259.931;1322.010;1999.986;32.999,436.341;2527.790;2980.633;3604.795;3122.691;1790.020;556.469;2061.042;3574.871;2909.567;1470.100;1727.671;640.232;450.152;-4.149;3330.016;2296.561;248.647;1417.727;-2.376;926.952;2513.102;2174.823;1754.615;1029.864;2068.947;3580.477;1658.207;176.720;5.218;211.611;3600.839;1541.650;2676.448;759.051;901.409;2001.444;3599.907;1166.371;10.879;3589.238;840.605;2623.825;302.064;2567.284;3089.434;2334.042;1175.900;2410.174;381.183;1156.325;1788.364;2896.321;352.719;3258.694;2638.539;3324.838;1330.760;33.235;823.065;3297.908;3587.181;2274.009;1916.648;876.085;3106.171;3335.166;194.509;486.495;3344.430;3124.127;1349.479;1105.134;1471.497;2028.787;3.469;3066.342;2560.735;2796.831;737.167;3607.598;2515.575;1227.359;3614.688;2407.581;3072.883;13.516;12.757;2377.429;1150.539;2015.058;590.604;3606.585;1600.719;2887.809;464.478;1616.829;-0.889;3382.920;2041.576
281,487.88511395454407,280,-560.8428578609796,560.8428578609796,0.3661161881698665,2184.390;2903.216;386.219;1883.807;3579.201;3596.453;23.995;835.107;-7.951;1313.543;1.652;1343.860;2705.973;514.455;2468.216;2582.659;26.209;2342.035;901.219;1836.290;952.695;2492.886;1657.547;2.477;2537.119;3594.165;803.505;713.506;1703.793;3597.809;3580.498;2905.113;3581.691;3574.539;1423.036;-1.164;2715.666;1508.790;1928.821;236.803;1037.544;2082.507;586.986;1035.940;1442.561;3295.718;2145.873;1306.376;607.771;1660.680;6.511;376.876;1916.893;47.828;1736.105;1067.542;3282.470;3071.142;2853.604;3361.081;1161.257;2449.321;1295.718;2214.044;731.713;1191.739;6.463;681.024;3571.844;586.043;2673.891;2380.415;3209.087;1531.113;1815.918;9.604;-2.538;15.329;10.465;8.618;371.502;2039.603;505.827;3591.126;3281.269;2159.672;3230.766;825.451;3568.958;3590.664;3150.445;1541.252;3262.300;2933.050;2815.738;3211.092;2325.571;1270.334;2016.011;-8.877,490.450;2573.208;3004.696;3603.632;3163.049;1806.832;554.777;2121.182;3594.286;2919.086;1442.060;1776.619;658.315;403.256;15.668;3350.196;2253.640;176.774;1445.092;3.971;976.059;2455.764;2219.655;1826.141;999.321;2099.865;3602.721;1684.657;170.485;-1.378;230.456;3599.570;1455.357;2734.205;769.034;945.834;1994.202;3594.788;1164.928;5.175;3604.010;838.412;2699.884;366.926;2619.997;3058.930;2308.112;1123.789;2381.459;328.565;1158.659;1676.759;2792.452;266.768;3270.680;2544.887;3346.727;1263.827;10.705;837.447;3352.778;3588.729;2250.561;1907.947;800.243;3115.065;3345.681;220.547;539.817;3247.032;3134.248;1422.674;1051.395;1500.694;1899.197;17.146;3099.214;2517.755;2786.588;751.254;3599.978;2510.604;1292.927;3594.443;2319.427;3172.020;4.526;1.310;2451.752;1208.687;1965.846;525.748;3599.375;1593.574;2899.802;524.563;1690.234;-2.772;3397.547;2120.100
301,524.2362775802612,300,-561.5852245090377,561.5852245090377,0.42092132878103183,2210.557;2990.807;272.275;1885.239;3575.327;3589.446;1.915;930.715;-1.369;1262.402;26.348;1380.196;2732.438;452.665;2569.520;2507.893;12.141;2287.766;820.205;1853.043;1002.475;2508.277;1635.108;14.915;2564.261;3592.739;722.075;742.391;1727.272;3588.016;3562.271;2903.237;3586.293;3588.407;1466.096;3.326;2727.775;1507.431;1891.098;267.179;1048.106;2097.906;537.889;972.729;1401.872;3288.982;2078.131;1318.708;506.348;1637.444;28.119;245.190;1922.421;-24.986;1707.993;959.192;3356.821;3117.908;2902.478;3374.338;1075.247;2486.520;1355.046;2215.337;602.821;1219.468;33.776;702.800;3579.732;614.473;2708.021;2411.411;3207.444;1584.035;1823.327;9.090;41.872;13.926;2.075;2.212;433.939;2072.011;556.655;3608.205;3179.486;2179.626;3154.316;833.670;3603.033;3559.246;3164.194;1499.998;3246.103;2884.920;2837.994;3222.710;2342.111;1272.238;2040.898;17.671,457.580;2577.825;2965.907;3602.334;3124.110;1817.772;513.473;2056.842;3608.611;2960.945;1494.877;1721.101;586.570;454.714;50.979;3394.257;2261.794;62.689;1461.923;-7.882;973.644;2459.181;2315.859;1869.272;1007.425;2058.824;3591.538;1748.004;203.451;-3.502;197.961;3603.543;1516.753;2718.741;754.899;968.680;2015.337;3597.719;1202.091;5.914;3593.510;780.294;2715.062;348.883;2657.185;3037.992;2280.716;1080.280;2421.169;331.005;1153.191;1603.132;2833.173;296.864;3199.906;2504.982;3354.477;1330.874;13.922;823.479;3395.290;3596.831;2184.700;2030.234;822.011;3137.210;3408.307;218.768;558.751;3160.302;3091.460;1382.187;1057.556;1486.113;1860.826;9.139;3222.643;2467.990;2799.185;759.918;3603.094;2495.271;1261.767;3577.500;2284.404;3113.308;0.243;7.121;2421.572;1224.945;1969.619;532.570;3591.234;1643.966;2912.101;438.435;1652.871;4.458;3387.973;2093.350
321,560.6992046833038,320,-561.509200241725,561.509200241725,0.35908507936459527,2162.623;3023.488;253.308;1869.546;3612.992;3605.324;29.411;920.770;6.495;1302.255;8.443;1508.986;2761.425;519.885;2586.572;2569.363;2.137;2241.861;842.458;1853.019;1032.054;2533.884;1613.836;52.890;2577.694;3598.228;719.180;655.359;1728.798;3596.020;3609.958;2879.518;3596.412;3583.806;1403.057;6.575;2757.810;1437.885;1815.918;306.623;1080.591;2148.000;560.037;1019.805;1318.106;3253.646;2108.313;1309.383;582.647;1632.276;7.899;257.885;1918.467;1.703;1706.925;948.773;3441.576;3094.998;2936.208;3420.642;1098.107;2418.427;1341.975;2251.940;623.499;1158.175;14.746;654.132;3592.047;521.585;2698.495;2385.907;3251.672;1496.111;1892.979;12.607;78.514;-2.945;-5.756;17.971;394.161;2055.245;528.615;3606.037;3179.697;2194.568;3248.976;818.992;3591.693;3595.486;3193.341;1513.283;3267.649;2909.407;2844.785;3246.310;2286.879;1256.226;2025.804;10.916,396.242;2593.709;2998.523;3602.239;3167.379;1778.649;569.162;1978.532;3590.794;2995.239;1512.111;1789.664;620.238;473.283;30.912;3397.983;2280.718;13.241;1445.976;8.843;1019.977;2446.902;2355.618;1895.850;1036.275;2085.489;3603.364;1751.038;160.743;11.357;224.664;3577.026;1520.972;2777.241;747.529;971.606;1999.326;3594.222;1146.746;5.116;3601.320;785.336;2716.302;396.817;2644.622;2998.271;2230.732;1126.923;2317.026;321.990;1176.978;1607.037;2835.317;276.538;3206.190;2452.853;3422.037;1320.530;-3.942;846.439;3363.942;3562.348;2214.834;2068.988;827.069;3142.504;3443.590;193.530;541.897;3124.631;3134.168;1270.424;1117.770;1530.455;1871.855;0.645;3258.919;2480.610;2804.972;781.952;3591.033;2574.631;1193.346;3609.226;2353.818;3073.256;2.747;24.203;2488.850;1291.892;1929.385;571.776;3596.345;1698.059;2900.494;496.833;1609.042;2.857;3323.389;2083.527
341,597.2729380130768,340,-561.4759695990166,561.4759695990166,0.3032364183091514,2242.357;3047.584;249.267;2015.606;3601.365;3590.077;-0.166;893.248;-9.534;1236.756;0.632;1431.097;2717.141;602.033;2580.661;2566.432;17.050;2234.728;941.776;1823.853;954.769;2505.819;1539.117;30.094;2609.051;3574.654;674.503;604.860;1687.167;3605.582;3585.928;2857.427;3568.558;3588.377;1457.974;6.419;2776.415;1500.188;1857.123;285.001;1040.592;2125.876;501.936;1018.742;1321.857;3313.649;2137.375;1279.652;546.335;1646.853;13.876;181.922;1789.447;12.823;1729.290;899.231;3401.745;3095.433;2933.400;3428.104;1183.450;2504.548;1342.118;2247.671;569.926;1221.117;25.467;674.529;3600.794;550.469;2725.739;2406.755;3255.897;1441.938;1917.832;-9.900;40.548;8.155;1.069;9.500;381.774;2039.019;508.066;3602.773;3166.566;2188.054;3253.020;685.364;3601.441;3593.878;3117.746;1514.131;3180.156;3033.219;2846.327;3343.802;2372.494;1245.919;2058.109;19.869,421.567;2588.103;3025.630;3600.809;3216.386;1785.287;563.823;1923.483;3599.247;2976.290;1411.618;1836.853;541.287;532.620;16.586;3314.740;2269.083;5.006;1436.847;-8.262;990.130;2530.384;2341.072;1899.962;1070.224;2036.132;3591.953;1828.641;131.706;-2.150;180.806;3607.939;1551.145;2745.868;784.800;953.997;1921.449;3596.150;1176.365;27.124;3609.769;835.447;2779.800;407.803;2645.755;2993.137;2215.728;1039.756;2375.243;323.002;1167.919;1682.698;2890.800;335.445;3229.160;2341.074;3509.182;1266.264;18.240;827.787;3413.480;3600.036;2171.700;2056.131;892.741;3158.468;3421.112;180.740;609.066;3091.440;3090.215;1312.172;1112.854;1542.157;1753.519;0.235;3220.894;2496.865;2792.707;758.894;3580.822;2532.935;1240.414;3588.770;2379.048;2965.694;38.186;6.107;2432.618;1282.239;2010.541;512.968;3594.448;1553.523;2870.124;429.771;1651.039;5.207;3378.298;2092.291
361,633.7279295921326,360,-562.6930415694426,562.6930415694426,0.25573314639967276,2310.158;3047.131;202.097;1973.239;3567.137;3593.567;11.878;906.772;-6.550;1220.600;13.889;1451.665;2744.528;606.939;2511.618;2575.918;-0.311;2168.427;911.223;1774.943;991.904;2489.614;1606.588;9.456;2598.919;3591.826;702.455;643.963;1717.610;3603.838;3582.383;2845.622;3585.788;3568.742;1461.184;8.840;2800.761;1565.734;1883.790;216.468;1068.334;2050.078;431.037;1027.328;1323.420;3448.325;2162.720;1300.655;558.459;1660.444;-5.653;137.691;1802.615;57.950;1754.493;906.773;3405.138;3125.811;2919.982;3475.083;1088.661;2472.510;1302.916;2249.914;603.192;1203.430;11.497;622.619;3572.787;614.372;2675.036;2467.573;3225.464;1453.076;1934.543;4.885;48.669;11.649;27.682;17.297;395.409;2073.199;491.485;3605.591;3211.624;2220.206;3190.074;686.631;3595.129;3594.262;3189.678;1554.063;3125.501;3009.199;2836.809;3305.198;2364.583;1235.085;2080.173;8.597,415.799;2602.996;3001.271;3592.714;3280.589;1731.055;542.825;1941.433;3601.682;2941.536;1396.482;1811.482;536.597;501.572;-3.204;3317.095;2285.700;7.218;1424.222;7.152;920.795;2587.358;2275.804;1891.887;977.663;2057.033;3597.444;1775.215;162.354;-6.955;172.006;3609.595;1440.167;2704.245;803.017;975.773;1908.172;3548.365;1189.572;76.434;3585.712;770.061;2644.820;330.447;2695.995;2972.798;2288.933;1110.200;2403.920;376.229;1148.205;1654.512;2807.646;340.567;3242.606;2297.494;3557.500;1288.756;-6.145;823.546;3403.087;3551.499;2183.730;2012.033;830.656;3198.731;3418.625;203.040;607.724;3114.587;3111.086;1301.431;1099.439;1564.733;1696.699;-4.245;3244.265;2519.434;2835.804;758.092;3545.229;2501.208;1291.443;3597.676;2369.457;3005.596;39.978;6.033;2471.826;1201.982;2035.197;618.250;3579.079;1573.872;2818.430;408.226;1725.195;5.488;3426.135;2077.340
381,670.0079877376556,380,-562.5439124558036,562.5439124558036,0.5453134415728336,2270.633;3017.365;213.041;1985.816;3562.639;3607.266;-32.960;884.633;6.134;1186.278;8.303;1452.395;2702.502;644.837;2590.036;2600.876;-1.831;2192.971;910.816;1787.682;979.967;2571.278;1630.780;35.306;2629.530;3592.091;691.735;604.627;1717.032;3592.577;3557.561;2788.028;3596.831;3599.896;1470.329;6.011;2815.871;1589.134;1893.388;154.692;1098.454;2126.449;476.278;1089.368;1349.947;3558.671;2118.543;1333.882;566.912;1650.694;7.626;23.054;1792.198;11.857;1716.042;868.992;3381.831;3112.961;2917.052;3451.335;1090.507;2445.913;1307.785;2236.402;617.348;1156.668;14.551;640.454;3584.223;601.162;2761.655;2460.744;3209.658;1433.407;1972.571;28.425;9.557;-0.168;2.516;35.622;386.179;2052.024;589.332;3593.450;3151.280;2124.434;3207.404;672.569;3591.625;3604.837;3249.818;1588.580;3079.122;2995.051;2882.704;3267.629;2396.923;1201.078;2156.884;33.698,433.278;2632.421;3025.938;3594.245;3284.452;1696.809;582.519;1945.583;3613.954;2909.760;1391.891;1813.977;498.260;499.338;5.057;3261.467;2291.923;14.632;1467.732;9.531;900.082;2571.722;2223.465;1923.307;965.984;1997.072;3591.411;1725.976;146.071;19.101;246.814;3601.172;1435.278;2719.597;876.917;973.830;1973.712;3587.470;1209.201;123.778;3582.083;698.626;2608.425;260.846;2718.033;2991.018;2310.598;1108.408;2375.741;353.937;1183.789;1676.555;2762.737;387.641;3352.775;2293.951;3605.179;1337.192;0.517;814.469;3339.820;3595.527;2259.676;2044.380;815.587;3166.767;3430.316;172.952;560.884;3112.444;3059.588;1257.424;1127.538;1471.741;1645.219;-8.579;3216.651;2547.135;2834.134;758.935;3561.946;2475.005;1224.475;3575.877;2366.742;2997.977;59.566;0.350;2430.791;1143.014;2010.489;610.498;3591.069;1586.143;2832.789;484.025;1754.221;6.141;3392.423;2103.290
401,706.5735442638397,400,-563.0575849056829,563.0575849056829,0.3908383605726772,2361.681;3040.575;170.091;2002.266;3588.348;3595.464;12.214;882.952;-0.109;1210.080;22.203;1523.274;2774.092;638.262;2584.095;2633.617;23.395;2219.039;868.230;1807.711;1006.800;2612.538;1647.381;28.771;2626.243;3594.925;646.719;671.100;1732.340;3597.216;3602.481;2779.787;3597.059;3579.617;1497.203;16.011;2863.583;1528.006;1864.372;213.894;1103.797;2134.962;448.643;1048.533;1340.698;3598.816;2119.447;1296.955;587.273;1641.488;-4.774;7.132;1820.202;-1.691;1719.740;846.258;3362.401;3101.083;2955.664;3427.781;1116.063;2410.650;1256.814;2274.405;604.073;1144.582;22.595;638.584;3607.031;619.877;2769.783;2428.689;3252.458;1439.704;2047.448;-8.419;-1.149;5.673;24.801;-0.563;399.638;1974.198;563.889;3602.569;3122.274;2145.880;3227.053;748.034;3592.089;3576.725;3285.121;1514.820;3099.230;3001.106;2871.002;3242.975;2419.456;1237.057;2111.736;29.147,367.517;2629.251;3031.723;3603.458;3262.623;1701.690;592.682;1981.799;3589.488;2941.743;1391.396;1769.152;447.653;514.170;13.334;3269.558;2282.330;1.214;1495.380;2.280;880.718;2555.252;2147.306;1830.688;944.209;1990.153;3604.836;1706.649;181.482;3.437;218.434;3571.754;1431.806;2740.456;917.906;970.315;1862.209;3609.369;1201.038;83.078;3592.244;827.582;2649.201;260.341;2596.676;3003.102;2316.505;1125.873;2360.246;349.383;1203.528;1657.334;2849.431;393.541;3383.145;2390.071;3573.773;1388.671;11.875;851.578;3414.147;3609.989;2254.063;2105.625;831.311;3128.040;3405.173;168.197;595.026;3099.134;3075.128;1266.000;1109.052;1506.448;1645.843;10.100;3235.001;2546.526;2755.937;757.098;3563.984;2545.051;1269.260;3616.328;2382.790;2931.239;42.879;-8.853;2453.303;1140.840;2062.748;543.259;3606.571;1588.665;2884.867;499.068;1744.056;1.282;3306.595;2093.337
421,742.9451158046722,420,-563.4407050604639,563.4407050604639,0.46591554682457587,2307.356;3031.240;185.257;1957.857;3587.403;3576.473;38.149;945.468;4.694;1254.031;15.634;1541.821;2721.905;655.051;2590.695;2561.745;-6.695;2236.039;815.189;1807.024;985.333;2561.491;1642.802;6.776;2654.531;3612.802;655.529;652.815;1729.995;3594.697;3522.228;2878.725;3596.475;3588.340;1427.212;20.795;2869.524;1561.397;1917.246;274.939;1021.021;2088.112;408.920;1090.007;1382.978;3591.643;2134.066;1283.328;506.523;1629.600;-3.049;1.645;1817.316;9.663;1657.517;914.492;3371.567;3117.667;2925.211;3420.515;1096.292;2406.845;1278.875;2203.634;618.720;1193.381;33.316;655.665;3587.661;651.925;2750.131;2512.292;3269.189;1463.291;2024.311;2.965;86.626;33.172;1.528;-0.658;363.209;1971.220;541.799;3600.951;3147.851;2258.402;3205.888;766.112;3597.316;3596.725;3263.345;1544.042;3168.890;3024.624;2884.570;3300.985;2351.655;1221.517;2092.839;25.626,392.495;2606.407;3015.655;3582.455;3262.185;1697.763;560.246;1992.826;3580.693;2993.300;1402.535;1823.424;442.242;561.900;-11.467;3359.802;2300.499;26.523;1432.341;2.683;958.457;2472.675;2213.304;1839.082;1029.205;1929.336;3581.560;1760.220;158.287;-4.718;167.035;3553.707;1498.514;2777.324;836.706;990.348;1876.256;3614.383;1198.401;37.572;3609.681;807.378;2655.935;242.151;2676.646;3015.099;2241.966;1188.496;2366.255;315.812;1164.887;1655.117;2865.181;319.209;3347.717;2496.882;3604.283;1341.512;128.387;855.117;3421.870;3615.757;2203.581;2043.853;804.720;3188.553;3411.914;218.761;581.604;3053.587;3082.795;1325.315;1087.312;1515.210;1526.971;16.969;3237.591;2503.109;2788.415;743.792;3575.662;2517.525;1308.609;3604.438;2389.750;2909.950;47.771;-8.816;2439.931;1109.019;2159.747;551.292;3597.575;1557.056;2854.578;503.975;1792.570;-7.649;3232.618;2074.893
441,779.1890153884888,440,-564.3276071899926,564.3276071899926,0.3629109821871328,2292.137;3026.752;144.637;1990.042;3586.806;3593.856;6.162;855.375;3.945;1254.758;16.914;1552.850;2668.337;703.848;2598.774;2574.287;-2.011;2260.439;801.082;1803.798;934.569;2603.646;1607.961;0.020;2740.047;3598.233;654.494;655.832;1717.146;3600.056;3506.902;2789.448;3598.311;3596.579;1439.900;17.736;2862.177;1541.296;1908.496;245.538;1014.128;2057.179;367.788;1109.534;1372.552;3608.734;2099.966;1276.566;513.426;1628.995;-5.915;4.873;1804.525;46.768;1659.452;1024.712;3360.384;3082.913;2882.792;3413.131;1097.389;2479.863;1180.324;2223.026;629.831;1171.260;4.233;682.201;3547.973;746.520;2741.680;2580.139;3281.719;1512.682;1970.339;5.971;48.167;0.694;2.237;12.240;308.226;1938.900;495.320;3600.382;3109.297;2359.154;3243.898;774.493;3606.817;3584.220;3268.714;1550.842;3114.256;2977.633;2901.747;3366.505;2361.144;1238.746;2160.299;24.530,407.392;2630.488;3032.675;3591.891;3250.598;1703.737;494.022;1968.612;3586.759;3009.274;1415.481;1848.671;457.517;493.902;4.354;3406.935;2240.262;-1.529;1452.907;-1.760;986.171;2298.323;2211.282;1837.146;1023.793;1961.106;3586.659;1793.643;170.117;-3.497;180.412;3609.848;1454.063;2779.898;898.267;985.476;1923.700;3610.143;1161.351;23.691;3603.215;850.878;2710.046;220.652;2736.472;3057.692;2265.971;1221.364;2367.244;337.242;1159.110;1616.943;2951.921;330.373;3383.137;2502.331;3570.671;1372.244;28.837;823.310;3406.918;3589.180;2204.009;2017.827;762.700;3229.388;3384.555;237.634;596.710;2965.944;3125.560;1318.081;1037.987;1491.573;1528.726;-3.712;3209.117;2454.049;2714.723;763.602;3601.474;2585.425;1230.102;3574.315;2434.147;2872.795;9.354;-12.510;2413.399;1199.670;2195.197;508.945;3557.041;1554.276;2836.486;413.915;1755.214;-10.142;3208.484;2059.025
